"","date","집계구","mean_visit_pop"
"139","20170128",1123051010208,1920.09090909091
"140","20170128",1123058040002,12729.6363636364
"141","20170128",1123063020019,45.2727272727273
"142","20170128",1124075010104,61.4545454545455
"143","20170128",1124080020101,265.090909090909
"144","20170128",1125066010017,1185.54545454545
"145","20170129",1102052020001,10322
"146","20170129",1107062070201,5.45454545454545
"147","20170129",1108068020003,1840.36363636364
"148","20170129",1109071040010,416.818181818182
"149","20170129",1111077030106,134.272727272727
"150","20170129",1113075030002,74.0909090909091
"151","20170129",1113075030007,16.7272727272727
"152","20170129",1115051010701,741
"153","20170129",1117051030401,903.818181818182
"154","20170129",1119074050006,4989.63636363636
"155","20170129",1121052010002,2987.81818181818
"156","20170129",1122058020104,462.818181818182
"157","20170129",1123051010208,2067.27272727273
"158","20170129",1123058040002,19340.0909090909
"159","20170129",1123063020019,56.2727272727273
"160","20170129",1124075010104,79.9090909090909
"161","20170129",1124080020101,307.090909090909
"162","20170129",1125066010017,1237.81818181818
"163","20170204",1102052020001,21857.4545454545
"164","20170204",1107062070201,2.63636363636364
"165","20170204",1108068020003,3014.27272727273
"166","20170204",1109071040010,425.090909090909
"167","20170204",1111077030106,135.636363636364
"168","20170204",1113075030002,105.272727272727
"169","20170204",1113075030007,25.2727272727273
"170","20170204",1115051010701,1115.36363636364
"171","20170204",1117051030401,716.272727272727
"172","20170204",1119074050006,6514.81818181818
"173","20170204",1121052010002,3203.18181818182
"174","20170204",1122058020104,532.909090909091
"175","20170204",1123051010208,3097.54545454545
"176","20170204",1123058040002,25823.2727272727
"177","20170204",1123063020019,71.0909090909091
"178","20170204",1124075010104,89.5454545454545
"179","20170204",1124080020101,330.545454545455
"180","20170204",1125066010017,1325.27272727273
"181","20170205",1102052020001,12675.2727272727
"182","20170205",1107062070201,3.18181818181818
"183","20170205",1108068020003,2704.63636363636
"184","20170205",1109071040010,430
"185","20170205",1111077030106,160.909090909091
"186","20170205",1113075030002,102.818181818182
"187","20170205",1113075030007,21
"188","20170205",1115051010701,1112.36363636364
"189","20170205",1117051030401,840.363636363636
"190","20170205",1119074050006,5428.27272727273
"191","20170205",1121052010002,3373.72727272727
"192","20170205",1122058020104,536
"193","20170205",1123051010208,2361.18181818182
"194","20170205",1123058040002,23449.6363636364
"195","20170205",1123063020019,72
"196","20170205",1124075010104,103.545454545455
"197","20170205",1124080020101,295.818181818182
"198","20170205",1125066010017,1232.27272727273
"199","20170211",1102052020001,23122.2727272727
"200","20170211",1107062070201,2
"201","20170211",1108068020003,3161.63636363636
"202","20170211",1109071040010,427
"203","20170211",1111077030106,141.272727272727
"204","20170211",1113075030002,104.909090909091
"205","20170211",1113075030007,22
"206","20170211",1115051010701,1151.45454545455
"207","20170211",1117051030401,668.545454545455
"208","20170211",1119074050006,6948.72727272727
"209","20170211",1121052010002,3171.54545454545
"210","20170211",1122058020104,564.181818181818
"211","20170211",1123051010208,3506.90909090909
"212","20170211",1123058040002,29097.0909090909
"213","20170211",1123063020019,69
"214","20170211",1124075010104,98.5454545454545
"215","20170211",1124080020101,315.545454545455
"216","20170211",1125066010017,1242.09090909091
"217","20170212",1102052020001,14185.1818181818
"218","20170212",1107062070201,2.18181818181818
"219","20170212",1108068020003,3039.45454545455
"220","20170212",1109071040010,442.636363636364
"221","20170212",1111077030106,175
"222","20170212",1113075030002,102.636363636364
"223","20170212",1113075030007,25.2727272727273
"224","20170212",1115051010701,1153.54545454545
"225","20170212",1117051030401,850
"226","20170212",1119074050006,6150.45454545455
"227","20170212",1121052010002,3294.63636363636
"228","20170212",1122058020104,524.545454545455
"229","20170212",1123051010208,2710.54545454545
"230","20170212",1123058040002,24277.1818181818
"231","20170212",1123063020019,75.4545454545455
"232","20170212",1124075010104,98.6363636363636
"233","20170212",1124080020101,301
"234","20170212",1125066010017,1265.81818181818
"235","20170218",1102052020001,23635.6363636364
"236","20170218",1107062070201,2.90909090909091
"237","20170218",1108068020003,3187.72727272727
"238","20170218",1109071040010,422.727272727273
"239","20170218",1111077030106,138
"240","20170218",1113075030002,151.363636363636
"241","20170218",1113075030007,210.181818181818
"242","20170218",1115051010701,1139.81818181818
"243","20170218",1117051030401,698.818181818182
"244","20170218",1119074050006,6636.45454545455
"245","20170218",1121052010002,3177.72727272727
"246","20170218",1122058020104,465.727272727273
"247","20170218",1123051010208,3715
"248","20170218",1123058040002,38726.7272727273
"249","20170218",1123063020019,67.3636363636364
"250","20170218",1124075010104,89.4545454545455
"251","20170218",1124080020101,322.454545454545
"252","20170218",1125066010017,1253.54545454545
"253","20170219",1102052020001,13015.5454545455
"254","20170219",1107062070201,2.27272727272727
"255","20170219",1108068020003,2848.72727272727
"256","20170219",1109071040010,429.181818181818
"257","20170219",1111077030106,166.454545454545
"258","20170219",1113075030002,140.363636363636
"259","20170219",1113075030007,202.454545454545
"260","20170219",1115051010701,1088.54545454545
"261","20170219",1117051030401,870.181818181818
"262","20170219",1119074050006,5688.45454545455
"263","20170219",1121052010002,3227.45454545455
"264","20170219",1122058020104,430.636363636364
"265","20170219",1123051010208,2787.81818181818
"266","20170219",1123058040002,34256.5454545455
"267","20170219",1123063020019,70
"268","20170219",1124075010104,85.1818181818182
"269","20170219",1124080020101,282.090909090909
"270","20170219",1125066010017,1184.18181818182
"271","20170225",1102052020001,24568.7272727273
"272","20170225",1107062070201,2.36363636363636
"273","20170225",1108068020003,3261.81818181818
"274","20170225",1109071040010,438.181818181818
"275","20170225",1111077030106,145.363636363636
"276","20170225",1113075030002,144.181818181818
"277","20170225",1113075030007,198.727272727273
"278","20170225",1115051010701,1129.63636363636
"279","20170225",1117051030401,704.636363636364
"280","20170225",1119074050006,6674.18181818182
"281","20170225",1121052010002,3171.72727272727
"282","20170225",1122058020104,449.909090909091
"283","20170225",1123051010208,3811.18181818182
"284","20170225",1123058040002,34972.7272727273
"285","20170225",1123063020019,65.2727272727273
"286","20170225",1124075010104,79.0909090909091
"287","20170225",1124080020101,319.545454545455
"288","20170225",1125066010017,1190.54545454545
"289","20170226",1102052020001,14324.1818181818
"290","20170226",1107062070201,3.27272727272727
"291","20170226",1108068020003,2840.09090909091
"292","20170226",1109071040010,429
"293","20170226",1111077030106,154.090909090909
"294","20170226",1113075030002,143.454545454545
"295","20170226",1113075030007,206.363636363636
"296","20170226",1115051010701,1115.54545454545
"297","20170226",1117051030401,874.818181818182
"298","20170226",1119074050006,5768.45454545455
"299","20170226",1121052010002,3178.18181818182
"300","20170226",1122058020104,453.454545454545
"301","20170226",1123051010208,2836.45454545455
"302","20170226",1123058040002,29021.6363636364
"303","20170226",1123063020019,71.3636363636364
"304","20170226",1124075010104,90.8181818181818
"305","20170226",1124080020101,250.545454545455
"306","20170226",1125066010017,1166.27272727273
"307","20170304",1102052020001,22927.6363636364
"308","20170304",1107062070201,2.09090909090909
"309","20170304",1108068020003,3102.63636363636
"310","20170304",1109071040010,436.272727272727
"311","20170304",1111077030106,145.727272727273
"312","20170304",1113075030002,146.272727272727
"313","20170304",1113075030007,205.181818181818
"314","20170304",1115051010701,1087.36363636364
"315","20170304",1117051030401,679.909090909091
"316","20170304",1119074050006,6374.90909090909
"317","20170304",1121052010002,3157.54545454545
"318","20170304",1122058020104,449.363636363636
"319","20170304",1123051010208,3577
"320","20170304",1123058040002,30677.1818181818
"321","20170304",1123063020019,71.5454545454545
"322","20170304",1124075010104,85.4545454545455
"323","20170304",1124080020101,296.454545454545
"324","20170304",1125066010017,1184.18181818182
"325","20170305",1102052020001,12931.9090909091
