"","date","time","gungu","whole_pop"
"1830",20190323,18,"관악구",389740
"1831",20190323,18,"광진구",303510
"1832",20190323,18,"구로구",341400
"1833",20190323,18,"금천구",200760
"1834",20190323,18,"노원구",397850
"1835",20190323,18,"도봉구",227640
"1836",20190323,18,"동대문구",283740
"1837",20190323,18,"동작구",312180
"1838",20190323,18,"마포구",373640
"1839",20190323,18,"서대문구",253190
"1840",20190323,18,"서초구",424140
"1841",20190323,18,"성동구",241740
"1842",20190323,18,"성북구",319170
"1843",20190323,18,"송파구",537660
"1844",20190323,18,"양천구",316360
"1845",20190323,18,"영등포구",382350
"1846",20190323,18,"용산구",232030
"1847",20190323,18,"은평구",324750
"1848",20190323,18,"종로구",248350
"1849",20190323,18,"중구",217700
"1850",20190323,18,"중랑구",288680
"1851",20190323,19,"강남구",547110
"1852",20190323,19,"강동구",325470
"1853",20190323,19,"강북구",242980
"1854",20190323,19,"강서구",434260
"1855",20190323,19,"관악구",398520
"1856",20190323,19,"광진구",307340
"1857",20190323,19,"구로구",343220
"1858",20190323,19,"금천구",198850
"1859",20190323,19,"노원구",405190
"1860",20190323,19,"도봉구",233090
"1861",20190323,19,"동대문구",283780
"1862",20190323,19,"동작구",315370
"1863",20190323,19,"마포구",375090
"1864",20190323,19,"서대문구",254330
"1865",20190323,19,"서초구",404060
"1866",20190323,19,"성동구",240330
"1867",20190323,19,"성북구",325530
"1868",20190323,19,"송파구",534000
"1869",20190323,19,"양천구",321090
"1870",20190323,19,"영등포구",377190
"1871",20190323,19,"용산구",227000
"1872",20190323,19,"은평구",333880
"1873",20190323,19,"종로구",229930
"1874",20190323,19,"중구",195140
"1875",20190323,19,"중랑구",296630
"1876",20190323,20,"강남구",524800
"1877",20190323,20,"강동구",329760
"1878",20190323,20,"강북구",248220
"1879",20190323,20,"강서구",438240
"1880",20190323,20,"관악구",406940
"1881",20190323,20,"광진구",308550
"1882",20190323,20,"구로구",350100
"1883",20190323,20,"금천구",199300
"1884",20190323,20,"노원구",411930
"1885",20190323,20,"도봉구",240010
"1886",20190323,20,"동대문구",284330
"1887",20190323,20,"동작구",320490
"1888",20190323,20,"마포구",372270
"1889",20190323,20,"서대문구",254610
"1890",20190323,20,"서초구",389200
"1891",20190323,20,"성동구",242680
"1892",20190323,20,"성북구",332000
"1893",20190323,20,"송파구",523440
"1894",20190323,20,"양천구",327890
"1895",20190323,20,"영등포구",368440
"1896",20190323,20,"용산구",223650
"1897",20190323,20,"은평구",342900
"1898",20190323,20,"종로구",210290
"1899",20190323,20,"중구",171320
"1900",20190323,20,"중랑구",302590
"1901",20190324,10,"강남구",504770
"1902",20190324,10,"강동구",331360
"1903",20190324,10,"강북구",238410
"1904",20190324,10,"강서구",436410
"1905",20190324,10,"관악구",402620
"1906",20190324,10,"광진구",286340
"1907",20190324,10,"구로구",347170
"1908",20190324,10,"금천구",195110
"1909",20190324,10,"노원구",404400
"1910",20190324,10,"도봉구",247960
"1911",20190324,10,"동대문구",286570
"1912",20190324,10,"동작구",309320
"1913",20190324,10,"마포구",308890
"1914",20190324,10,"서대문구",246290
"1915",20190324,10,"서초구",379920
"1916",20190324,10,"성동구",233840
"1917",20190324,10,"성북구",335190
"1918",20190324,10,"송파구",498030
"1919",20190324,10,"양천구",328530
"1920",20190324,10,"영등포구",369620
"1921",20190324,10,"용산구",212650
"1922",20190324,10,"은평구",337380
"1923",20190324,10,"종로구",190750
"1924",20190324,10,"중구",171680
"1925",20190324,10,"중랑구",292950
"1926",20190324,11,"강남구",524260
"1927",20190324,11,"강동구",326580
"1928",20190324,11,"강북구",235390
"1929",20190324,11,"강서구",432300
"1930",20190324,11,"관악구",395640
"1931",20190324,11,"광진구",287290
"1932",20190324,11,"구로구",344680
"1933",20190324,11,"금천구",192950
"1934",20190324,11,"노원구",396330
"1935",20190324,11,"도봉구",242530
"1936",20190324,11,"동대문구",285780
"1937",20190324,11,"동작구",303680
"1938",20190324,11,"마포구",313860
"1939",20190324,11,"서대문구",244350
"1940",20190324,11,"서초구",393240
"1941",20190324,11,"성동구",229140
"1942",20190324,11,"성북구",330680
"1943",20190324,11,"송파구",501770
"1944",20190324,11,"양천구",321550
"1945",20190324,11,"영등포구",378390
"1946",20190324,11,"용산구",216380
"1947",20190324,11,"은평구",327350
"1948",20190324,11,"종로구",213500
"1949",20190324,11,"중구",191340
"1950",20190324,11,"중랑구",286360
"1951",20190324,12,"강남구",536780
"1952",20190324,12,"강동구",321860
"1953",20190324,12,"강북구",233130
"1954",20190324,12,"강서구",430040
"1955",20190324,12,"관악구",390440
"1956",20190324,12,"광진구",289850
"1957",20190324,12,"구로구",339870
"1958",20190324,12,"금천구",193120
"1959",20190324,12,"노원구",392000
"1960",20190324,12,"도봉구",237310
"1961",20190324,12,"동대문구",285330
"1962",20190324,12,"동작구",300390
"1963",20190324,12,"마포구",322470
"1964",20190324,12,"서대문구",243020
"1965",20190324,12,"서초구",402300
"1966",20190324,12,"성동구",228320
"1967",20190324,12,"성북구",322620
"1968",20190324,12,"송파구",510770
"1969",20190324,12,"양천구",315810
"1970",20190324,12,"영등포구",379720
"1971",20190324,12,"용산구",220870
"1972",20190324,12,"은평구",320840
"1973",20190324,12,"종로구",234660
"1974",20190324,12,"중구",206440
"1975",20190324,12,"중랑구",281930
"1976",20190324,13,"강남구",546110
"1977",20190324,13,"강동구",317760
"1978",20190324,13,"강북구",231050
"1979",20190324,13,"강서구",428280
"1980",20190324,13,"관악구",384600
"1981",20190324,13,"광진구",289830
"1982",20190324,13,"구로구",336890
"1983",20190324,13,"금천구",193450
"1984",20190324,13,"노원구",390440
"1985",20190324,13,"도봉구",234410
"1986",20190324,13,"동대문구",285750
"1987",20190324,13,"동작구",298230
"1988",20190324,13,"마포구",328070
"1989",20190324,13,"서대문구",242910
"1990",20190324,13,"서초구",406230
"1991",20190324,13,"성동구",228640
"1992",20190324,13,"성북구",317570
"1993",20190324,13,"송파구",522220
"1994",20190324,13,"양천구",312020
"1995",20190324,13,"영등포구",381360
"1996",20190324,13,"용산구",226790
"1997",20190324,13,"은평구",315360
"1998",20190324,13,"종로구",250460
"1999",20190324,13,"중구",215980
"2000",20190324,13,"중랑구",276450
"2001",20190324,14,"강남구",543230
"2002",20190324,14,"강동구",317220
"2003",20190324,14,"강북구",230940
"2004",20190324,14,"강서구",427100
"2005",20190324,14,"관악구",381360
"2006",20190324,14,"광진구",291360
"2007",20190324,14,"구로구",336730
"2008",20190324,14,"금천구",196980
"2009",20190324,14,"노원구",389270
"2010",20190324,14,"도봉구",232900
"2011",20190324,14,"동대문구",285820
"2012",20190324,14,"동작구",297990
"2013",20190324,14,"마포구",334970
"2014",20190324,14,"서대문구",243120
"2015",20190324,14,"서초구",411820
"2016",20190324,14,"성동구",228750
"2017",20190324,14,"성북구",315680
"2018",20190324,14,"송파구",528490
"2019",20190324,14,"양천구",310150
"2020",20190324,14,"영등포구",383450
"2021",20190324,14,"용산구",228740
"2022",20190324,14,"은평구",314480
"2023",20190324,14,"종로구",257300
"2024",20190324,14,"중구",221700
"2025",20190324,14,"중랑구",276330
"2026",20190324,15,"강남구",541040
"2027",20190324,15,"강동구",319740
"2028",20190324,15,"강북구",232440
"2029",20190324,15,"강서구",426060
"2030",20190324,15,"관악구",381010
"2031",20190324,15,"광진구",292590
"2032",20190324,15,"구로구",337990
"2033",20190324,15,"금천구",199110
"2034",20190324,15,"노원구",391340
"2035",20190324,15,"도봉구",234680
"2036",20190324,15,"동대문구",286680
"2037",20190324,15,"동작구",300010
"2038",20190324,15,"마포구",341370
"2039",20190324,15,"서대문구",243400
"2040",20190324,15,"서초구",409820
"2041",20190324,15,"성동구",232440
"2042",20190324,15,"성북구",316220
"2043",20190324,15,"송파구",533900
"2044",20190324,15,"양천구",311380
"2045",20190324,15,"영등포구",385120
"2046",20190324,15,"용산구",231320
"2047",20190324,15,"은평구",316360
"2048",20190324,15,"종로구",252550
"2049",20190324,15,"중구",215290
"2050",20190324,15,"중랑구",278900
"2051",20190324,16,"강남구",536350
"2052",20190324,16,"강동구",321600
"2053",20190324,16,"강북구",236670
"2054",20190324,16,"강서구",428560
"2055",20190324,16,"관악구",386150
"2056",20190324,16,"광진구",296710
"2057",20190324,16,"구로구",339300
"2058",20190324,16,"금천구",200510
"2059",20190324,16,"노원구",397170
"2060",20190324,16,"도봉구",235720
"2061",20190324,16,"동대문구",286280
"2062",20190324,16,"동작구",300880
"2063",20190324,16,"마포구",348670
"2064",20190324,16,"서대문구",246240
"2065",20190324,16,"서초구",406010
"2066",20190324,16,"성동구",234200
"2067",20190324,16,"성북구",319710
"2068",20190324,16,"송파구",535120
"2069",20190324,16,"양천구",316390
"2070",20190324,16,"영등포구",382320
"2071",20190324,16,"용산구",228670
"2072",20190324,16,"은평구",323720
"2073",20190324,16,"종로구",239680
"2074",20190324,16,"중구",207140
"2075",20190324,16,"중랑구",286050
"2076",20190324,17,"강남구",527070
"2077",20190324,17,"강동구",326510
"2078",20190324,17,"강북구",241620
"2079",20190324,17,"강서구",433900
"2080",20190324,17,"관악구",392890
"2081",20190324,17,"광진구",301260
"2082",20190324,17,"구로구",343280
"2083",20190324,17,"금천구",202470
"2084",20190324,17,"노원구",405280
"2085",20190324,17,"도봉구",239460
"2086",20190324,17,"동대문구",286970
"2087",20190324,17,"동작구",308990
"2088",20190324,17,"마포구",351780
"2089",20190324,17,"서대문구",249290
"2090",20190324,17,"서초구",398050
"2091",20190324,17,"성동구",237540
"2092",20190324,17,"성북구",326170
"2093",20190324,17,"송파구",527320
"2094",20190324,17,"양천구",322480
"2095",20190324,17,"영등포구",379420
"2096",20190324,17,"용산구",225490
"2097",20190324,17,"은평구",330860
"2098",20190324,17,"종로구",224020
"2099",20190324,17,"중구",192430
"2100",20190324,17,"중랑구",293050
"2101",20190324,18,"강남구",510040
"2102",20190324,18,"강동구",331540
"2103",20190324,18,"강북구",247000
"2104",20190324,18,"강서구",440650
"2105",20190324,18,"관악구",405240
"2106",20190324,18,"광진구",306470
"2107",20190324,18,"구로구",349530
"2108",20190324,18,"금천구",202520
"2109",20190324,18,"노원구",413680
"2110",20190324,18,"도봉구",243680
"2111",20190324,18,"동대문구",288680
"2112",20190324,18,"동작구",314670
"2113",20190324,18,"마포구",352060
"2114",20190324,18,"서대문구",252460
"2115",20190324,18,"서초구",387360
"2116",20190324,18,"성동구",237150
"2117",20190324,18,"성북구",334530
"2118",20190324,18,"송파구",528660
"2119",20190324,18,"양천구",331530
"2120",20190324,18,"영등포구",370610
"2121",20190324,18,"용산구",221050
"2122",20190324,18,"은평구",340790
"2123",20190324,18,"종로구",205050
"2124",20190324,18,"중구",176930
"2125",20190324,18,"중랑구",301700
"2126",20190324,19,"강남구",497130
"2127",20190324,19,"강동구",337370
"2128",20190324,19,"강북구",251000
"2129",20190324,19,"강서구",445580
"2130",20190324,19,"관악구",413140
"2131",20190324,19,"광진구",308150
"2132",20190324,19,"구로구",352720
"2133",20190324,19,"금천구",203900
"2134",20190324,19,"노원구",420440
"2135",20190324,19,"도봉구",249060
"2136",20190324,19,"동대문구",290140
"2137",20190324,19,"동작구",320220
"2138",20190324,19,"마포구",349950
"2139",20190324,19,"서대문구",256030
"2140",20190324,19,"서초구",378670
"2141",20190324,19,"성동구",239970
"2142",20190324,19,"성북구",342210
"2143",20190324,19,"송파구",526540
"2144",20190324,19,"양천구",338880
"2145",20190324,19,"영등포구",364420
"2146",20190324,19,"용산구",218070
"2147",20190324,19,"은평구",348940
"2148",20190324,19,"종로구",187450
"2149",20190324,19,"중구",162570
"2150",20190324,19,"중랑구",307990
"2151",20190324,20,"강남구",482900
"2152",20190324,20,"강동구",341820
"2153",20190324,20,"강북구",254470
"2154",20190324,20,"강서구",448980
"2155",20190324,20,"관악구",420750
"2156",20190324,20,"광진구",308900
"2157",20190324,20,"구로구",358910
"2158",20190324,20,"금천구",205530
"2159",20190324,20,"노원구",426020
"2160",20190324,20,"도봉구",254650
"2161",20190324,20,"동대문구",291650
"2162",20190324,20,"동작구",327150
"2163",20190324,20,"마포구",345780
"2164",20190324,20,"서대문구",257340
"2165",20190324,20,"서초구",370760
"2166",20190324,20,"성동구",243210
"2167",20190324,20,"성북구",348270
"2168",20190324,20,"송파구",520190
"2169",20190324,20,"양천구",344580
"2170",20190324,20,"영등포구",357970
"2171",20190324,20,"용산구",211350
"2172",20190324,20,"은평구",356740
"2173",20190324,20,"종로구",173480
"2174",20190324,20,"중구",150910
"2175",20190324,20,"중랑구",314420
"2176",20190330,10,"강남구",580070
"2177",20190330,10,"강동구",323260
"2178",20190330,10,"강북구",226830
"2179",20190330,10,"강서구",435620
"2180",20190330,10,"관악구",383730
"2181",20190330,10,"광진구",280170
"2182",20190330,10,"구로구",336800
"2183",20190330,10,"금천구",201590
"2184",20190330,10,"노원구",391520
"2185",20190330,10,"도봉구",229300
"2186",20190330,10,"동대문구",291100
"2187",20190330,10,"동작구",320460
"2188",20190330,10,"마포구",325090
"2189",20190330,10,"서대문구",250300
"2190",20190330,10,"서초구",426750
"2191",20190330,10,"성동구",250160
"2192",20190330,10,"성북구",326970
"2193",20190330,10,"송파구",507250
"2194",20190330,10,"양천구",319180
"2195",20190330,10,"영등포구",372070
"2196",20190330,10,"용산구",213090
"2197",20190330,10,"은평구",323330
"2198",20190330,10,"종로구",216900
"2199",20190330,10,"중구",219180
"2200",20190330,10,"중랑구",285470
"2201",20190330,11,"강남구",608130
"2202",20190330,11,"강동구",319330
"2203",20190330,11,"강북구",223760
"2204",20190330,11,"강서구",431370
"2205",20190330,11,"관악구",375690
"2206",20190330,11,"광진구",280640
"2207",20190330,11,"구로구",336120
"2208",20190330,11,"금천구",201390
"2209",20190330,11,"노원구",385620
"2210",20190330,11,"도봉구",222630
"2211",20190330,11,"동대문구",291360
"2212",20190330,11,"동작구",312350
"2213",20190330,11,"마포구",332640
"2214",20190330,11,"서대문구",248550
"2215",20190330,11,"서초구",442580
"2216",20190330,11,"성동구",248010
"2217",20190330,11,"성북구",320880
"2218",20190330,11,"송파구",510220
"2219",20190330,11,"양천구",313850
"2220",20190330,11,"영등포구",381690
"2221",20190330,11,"용산구",216600
"2222",20190330,11,"은평구",313960
"2223",20190330,11,"종로구",239240
"2224",20190330,11,"중구",247430
"2225",20190330,11,"중랑구",280240
"2226",20190330,12,"강남구",627670
"2227",20190330,12,"강동구",315680
"2228",20190330,12,"강북구",222700
"2229",20190330,12,"강서구",428550
"2230",20190330,12,"관악구",371200
"2231",20190330,12,"광진구",281190
"2232",20190330,12,"구로구",340580
"2233",20190330,12,"금천구",199650
"2234",20190330,12,"노원구",380920
"2235",20190330,12,"도봉구",217880
"2236",20190330,12,"동대문구",291440
"2237",20190330,12,"동작구",304820
"2238",20190330,12,"마포구",339030
"2239",20190330,12,"서대문구",248120
"2240",20190330,12,"서초구",457590
"2241",20190330,12,"성동구",247260
"2242",20190330,12,"성북구",316410
"2243",20190330,12,"송파구",515600
"2244",20190330,12,"양천구",307960
"2245",20190330,12,"영등포구",389680
"2246",20190330,12,"용산구",223910
"2247",20190330,12,"은평구",307340
"2248",20190330,12,"종로구",257950
"2249",20190330,12,"중구",266510
"2250",20190330,12,"중랑구",276550
"2251",20190330,13,"강남구",635590
"2252",20190330,13,"강동구",310970
"2253",20190330,13,"강북구",222230
"2254",20190330,13,"강서구",425780
"2255",20190330,13,"관악구",365990
"2256",20190330,13,"광진구",282290
"2257",20190330,13,"구로구",336680
"2258",20190330,13,"금천구",201800
"2259",20190330,13,"노원구",378680
"2260",20190330,13,"도봉구",214780
"2261",20190330,13,"동대문구",291850
"2262",20190330,13,"동작구",304120
"2263",20190330,13,"마포구",350500
"2264",20190330,13,"서대문구",246640
"2265",20190330,13,"서초구",461870
"2266",20190330,13,"성동구",245480
"2267",20190330,13,"성북구",313470
"2268",20190330,13,"송파구",523290
"2269",20190330,13,"양천구",304900
"2270",20190330,13,"영등포구",396020
"2271",20190330,13,"용산구",230480
"2272",20190330,13,"은평구",304460
"2273",20190330,13,"종로구",271110
"2274",20190330,13,"중구",273350
"2275",20190330,13,"중랑구",272850
"2276",20190330,14,"강남구",638080
"2277",20190330,14,"강동구",309910
"2278",20190330,14,"강북구",221120
"2279",20190330,14,"강서구",423810
"2280",20190330,14,"관악구",364770
"2281",20190330,14,"광진구",282440
"2282",20190330,14,"구로구",338720
"2283",20190330,14,"금천구",199980
"2284",20190330,14,"노원구",379800
"2285",20190330,14,"도봉구",213790
"2286",20190330,14,"동대문구",290360
"2287",20190330,14,"동작구",302420
"2288",20190330,14,"마포구",356590
"2289",20190330,14,"서대문구",247140
"2290",20190330,14,"서초구",463730
"2291",20190330,14,"성동구",244730
"2292",20190330,14,"성북구",311000
"2293",20190330,14,"송파구",528320
"2294",20190330,14,"양천구",303300
"2295",20190330,14,"영등포구",397880
"2296",20190330,14,"용산구",233010
"2297",20190330,14,"은평구",305240
"2298",20190330,14,"종로구",279750
"2299",20190330,14,"중구",272730
"2300",20190330,14,"중랑구",273220
"2301",20190330,15,"강남구",630910
"2302",20190330,15,"강동구",309670
"2303",20190330,15,"강북구",221880
"2304",20190330,15,"강서구",423490
"2305",20190330,15,"관악구",365880
"2306",20190330,15,"광진구",282860
"2307",20190330,15,"구로구",338260
"2308",20190330,15,"금천구",203580
"2309",20190330,15,"노원구",380850
"2310",20190330,15,"도봉구",215550
"2311",20190330,15,"동대문구",289390
"2312",20190330,15,"동작구",301840
"2313",20190330,15,"마포구",359650
"2314",20190330,15,"서대문구",247350
"2315",20190330,15,"서초구",460320
"2316",20190330,15,"성동구",246430
"2317",20190330,15,"성북구",310940
"2318",20190330,15,"송파구",537710
"2319",20190330,15,"양천구",304670
"2320",20190330,15,"영등포구",395680
"2321",20190330,15,"용산구",236440
"2322",20190330,15,"은평구",307910
"2323",20190330,15,"종로구",276770
"2324",20190330,15,"중구",267300
"2325",20190330,15,"중랑구",272830
"2326",20190330,16,"강남구",614700
"2327",20190330,16,"강동구",311690
"2328",20190330,16,"강북구",224080
"2329",20190330,16,"강서구",423950
"2330",20190330,16,"관악구",370600
"2331",20190330,16,"광진구",287260
"2332",20190330,16,"구로구",343620
"2333",20190330,16,"금천구",204380
"2334",20190330,16,"노원구",383710
"2335",20190330,16,"도봉구",218550
"2336",20190330,16,"동대문구",286920
"2337",20190330,16,"동작구",303260
"2338",20190330,16,"마포구",364490
"2339",20190330,16,"서대문구",248710
"2340",20190330,16,"서초구",454660
"2341",20190330,16,"성동구",245370
"2342",20190330,16,"성북구",314710
"2343",20190330,16,"송파구",546480
"2344",20190330,16,"양천구",306150
"2345",20190330,16,"영등포구",395420
"2346",20190330,16,"용산구",235150
"2347",20190330,16,"은평구",310590
"2348",20190330,16,"종로구",270990
"2349",20190330,16,"중구",256310
"2350",20190330,16,"중랑구",277270
"2351",20190330,17,"강남구",600300
"2352",20190330,17,"강동구",316460
"2353",20190330,17,"강북구",229970
"2354",20190330,17,"강서구",425010
"2355",20190330,17,"관악구",379000
"2356",20190330,17,"광진구",292610
"2357",20190330,17,"구로구",347010
"2358",20190330,17,"금천구",203160
"2359",20190330,17,"노원구",388350
"2360",20190330,17,"도봉구",223060
"2361",20190330,17,"동대문구",285600
"2362",20190330,17,"동작구",306720
"2363",20190330,17,"마포구",370350
"2364",20190330,17,"서대문구",250760
"2365",20190330,17,"서초구",440870
"2366",20190330,17,"성동구",243370
"2367",20190330,17,"성북구",317450
"2368",20190330,17,"송파구",547800
"2369",20190330,17,"양천구",311020
"2370",20190330,17,"영등포구",390980
"2371",20190330,17,"용산구",235280
"2372",20190330,17,"은평구",316810
"2373",20190330,17,"종로구",252410
"2374",20190330,17,"중구",238320
"2375",20190330,17,"중랑구",282660
"2376",20190330,18,"강남구",572290
"2377",20190330,18,"강동구",320990
"2378",20190330,18,"강북구",237540
"2379",20190330,18,"강서구",431680
"2380",20190330,18,"관악구",389810
"2381",20190330,18,"광진구",298560
"2382",20190330,18,"구로구",350900
"2383",20190330,18,"금천구",201580
"2384",20190330,18,"노원구",395330
"2385",20190330,18,"도봉구",227890
"2386",20190330,18,"동대문구",285260
"2387",20190330,18,"동작구",310040
"2388",20190330,18,"마포구",374050
"2389",20190330,18,"서대문구",253200
"2390",20190330,18,"서초구",418960
"2391",20190330,18,"성동구",240140
"2392",20190330,18,"성북구",323490
"2393",20190330,18,"송파구",546020
"2394",20190330,18,"양천구",316970
"2395",20190330,18,"영등포구",382870
"2396",20190330,18,"용산구",229030
"2397",20190330,18,"은평구",326110
"2398",20190330,18,"종로구",236300
"2399",20190330,18,"중구",213430
"2400",20190330,18,"중랑구",289260
"2401",20190330,19,"강남구",544960
"2402",20190330,19,"강동구",327110
"2403",20190330,19,"강북구",245070
"2404",20190330,19,"강서구",436200
"2405",20190330,19,"관악구",398200
"2406",20190330,19,"광진구",303130
"2407",20190330,19,"구로구",353140
"2408",20190330,19,"금천구",200220
"2409",20190330,19,"노원구",404350
"2410",20190330,19,"도봉구",234660
"2411",20190330,19,"동대문구",284890
"2412",20190330,19,"동작구",312980
"2413",20190330,19,"마포구",370390
"2414",20190330,19,"서대문구",254710
"2415",20190330,19,"서초구",399950
"2416",20190330,19,"성동구",239800
"2417",20190330,19,"성북구",329720
"2418",20190330,19,"송파구",539380
"2419",20190330,19,"양천구",323320
"2420",20190330,19,"영등포구",374190
"2421",20190330,19,"용산구",223450
"2422",20190330,19,"은평구",335180
"2423",20190330,19,"종로구",218870
"2424",20190330,19,"중구",191000
"2425",20190330,19,"중랑구",296440
"2426",20190330,20,"강남구",522780
"2427",20190330,20,"강동구",330550
"2428",20190330,20,"강북구",250490
"2429",20190330,20,"강서구",439590
"2430",20190330,20,"관악구",407210
"2431",20190330,20,"광진구",305510
"2432",20190330,20,"구로구",353110
"2433",20190330,20,"금천구",200830
"2434",20190330,20,"노원구",411540
"2435",20190330,20,"도봉구",242080
"2436",20190330,20,"동대문구",286380
"2437",20190330,20,"동작구",317780
"2438",20190330,20,"마포구",367380
"2439",20190330,20,"서대문구",254760
"2440",20190330,20,"서초구",385770
"2441",20190330,20,"성동구",241430
"2442",20190330,20,"성북구",334900
"2443",20190330,20,"송파구",527440
"2444",20190330,20,"양천구",329990
"2445",20190330,20,"영등포구",366950
"2446",20190330,20,"용산구",219840
"2447",20190330,20,"은평구",343650
"2448",20190330,20,"종로구",200740
"2449",20190330,20,"중구",169630
"2450",20190330,20,"중랑구",303510
"2451",20190331,10,"강남구",508040
"2452",20190331,10,"강동구",331300
"2453",20190331,10,"강북구",238750
"2454",20190331,10,"강서구",438630
"2455",20190331,10,"관악구",399900
"2456",20190331,10,"광진구",284790
"2457",20190331,10,"구로구",351110
"2458",20190331,10,"금천구",197220
"2459",20190331,10,"노원구",406140
"2460",20190331,10,"도봉구",248000
"2461",20190331,10,"동대문구",288980
"2462",20190331,10,"동작구",307630
"2463",20190331,10,"마포구",310600
"2464",20190331,10,"서대문구",244500
"2465",20190331,10,"서초구",381970
"2466",20190331,10,"성동구",236120
"2467",20190331,10,"성북구",333060
"2468",20190331,10,"송파구",500250
"2469",20190331,10,"양천구",329890
"2470",20190331,10,"영등포구",368300
"2471",20190331,10,"용산구",211670
"2472",20190331,10,"은평구",339550
"2473",20190331,10,"종로구",184990
"2474",20190331,10,"중구",172340
"2475",20190331,10,"중랑구",295890
"2476",20190331,11,"강남구",526430
"2477",20190331,11,"강동구",327590
"2478",20190331,11,"강북구",235010
"2479",20190331,11,"강서구",435300
"2480",20190331,11,"관악구",393480
"2481",20190331,11,"광진구",285240
"2482",20190331,11,"구로구",350600
"2483",20190331,11,"금천구",196010
"2484",20190331,11,"노원구",401230
"2485",20190331,11,"도봉구",242200
"2486",20190331,11,"동대문구",289440
"2487",20190331,11,"동작구",299990
"2488",20190331,11,"마포구",315440
"2489",20190331,11,"서대문구",243300
"2490",20190331,11,"서초구",394660
"2491",20190331,11,"성동구",232420
"2492",20190331,11,"성북구",326760
"2493",20190331,11,"송파구",505770
"2494",20190331,11,"양천구",322550
"2495",20190331,11,"영등포구",378450
"2496",20190331,11,"용산구",214790
"2497",20190331,11,"은평구",329670
"2498",20190331,11,"종로구",203930
"2499",20190331,11,"중구",191110
"2500",20190331,11,"중랑구",290350
"2501",20190331,12,"강남구",541330
"2502",20190331,12,"강동구",323920
"2503",20190331,12,"강북구",232850
"2504",20190331,12,"강서구",432500
"2505",20190331,12,"관악구",388650
"2506",20190331,12,"광진구",285390
"2507",20190331,12,"구로구",349910
"2508",20190331,12,"금천구",196000
"2509",20190331,12,"노원구",397850
"2510",20190331,12,"도봉구",239020
"2511",20190331,12,"동대문구",289840
"2512",20190331,12,"동작구",298440
"2513",20190331,12,"마포구",322880
"2514",20190331,12,"서대문구",242390
"2515",20190331,12,"서초구",406910
"2516",20190331,12,"성동구",232130
"2517",20190331,12,"성북구",320470
"2518",20190331,12,"송파구",514320
"2519",20190331,12,"양천구",319390
"2520",20190331,12,"영등포구",379330
"2521",20190331,12,"용산구",216250
"2522",20190331,12,"은평구",324100
"2523",20190331,12,"종로구",221600
"2524",20190331,12,"중구",207090
"2525",20190331,12,"중랑구",287400
"2526",20190331,13,"강남구",549890
"2527",20190331,13,"강동구",320610
"2528",20190331,13,"강북구",231870
"2529",20190331,13,"강서구",431610
"2530",20190331,13,"관악구",385400
"2531",20190331,13,"광진구",285520
"2532",20190331,13,"구로구",348560
"2533",20190331,13,"금천구",198770
"2534",20190331,13,"노원구",397500
"2535",20190331,13,"도봉구",235760
"2536",20190331,13,"동대문구",290210
"2537",20190331,13,"동작구",296010
"2538",20190331,13,"마포구",326950
"2539",20190331,13,"서대문구",240350
"2540",20190331,13,"서초구",413170
"2541",20190331,13,"성동구",231530
"2542",20190331,13,"성북구",316410
"2543",20190331,13,"송파구",526830
"2544",20190331,13,"양천구",315690
"2545",20190331,13,"영등포구",383920
"2546",20190331,13,"용산구",220280
"2547",20190331,13,"은평구",320980
"2548",20190331,13,"종로구",234620
"2549",20190331,13,"중구",212560
"2550",20190331,13,"중랑구",284340
"2551",20190331,14,"강남구",548650
"2552",20190331,14,"강동구",321070
"2553",20190331,14,"강북구",232770
"2554",20190331,14,"강서구",432090
"2555",20190331,14,"관악구",382790
"2556",20190331,14,"광진구",287590
"2557",20190331,14,"구로구",350520
"2558",20190331,14,"금천구",201020
"2559",20190331,14,"노원구",398560
"2560",20190331,14,"도봉구",234300
"2561",20190331,14,"동대문구",290360
"2562",20190331,14,"동작구",295940
"2563",20190331,14,"마포구",333740
"2564",20190331,14,"서대문구",243020
"2565",20190331,14,"서초구",417590
"2566",20190331,14,"성동구",233820
"2567",20190331,14,"성북구",315590
"2568",20190331,14,"송파구",532930
"2569",20190331,14,"양천구",314700
"2570",20190331,14,"영등포구",385330
"2571",20190331,14,"용산구",222600
"2572",20190331,14,"은평구",321110
"2573",20190331,14,"종로구",239600
"2574",20190331,14,"중구",212810
"2575",20190331,14,"중랑구",284900
"2576",20190331,15,"강남구",544570
"2577",20190331,15,"강동구",322180
"2578",20190331,15,"강북구",234590
"2579",20190331,15,"강서구",432570
"2580",20190331,15,"관악구",385300
"2581",20190331,15,"광진구",289450
"2582",20190331,15,"구로구",350930
"2583",20190331,15,"금천구",203830
"2584",20190331,15,"노원구",402950
"2585",20190331,15,"도봉구",234530
"2586",20190331,15,"동대문구",292350
"2587",20190331,15,"동작구",297730
"2588",20190331,15,"마포구",336100
"2589",20190331,15,"서대문구",245130
"2590",20190331,15,"서초구",414980
"2591",20190331,15,"성동구",235170
"2592",20190331,15,"성북구",317190
"2593",20190331,15,"송파구",538180
"2594",20190331,15,"양천구",318040
"2595",20190331,15,"영등포구",384520
"2596",20190331,15,"용산구",223820
"2597",20190331,15,"은평구",324800
"2598",20190331,15,"종로구",237680
"2599",20190331,15,"중구",206760
