"","date","district","fine_dust","hyper_dust","fine_dust_grade","hyper_dust_grade","IsDustyDay","mean_temp","mean_precipi","mean_wind","mean_snow","IsRainyDay"
"1",20170101,"강남구",80,58,6,7,1,2.40416666666667,NA,1.60833333333333,NA,NA
"2",20170101,"강동구",80,54,6,7,1,2.40416666666667,NA,1.60833333333333,NA,NA
"3",20170101,"강북구",78,65,6,7,1,2.40416666666667,NA,1.60833333333333,NA,NA
"4",20170101,"관악구",75,56,5,7,1,2.40416666666667,NA,1.60833333333333,NA,NA
"5",20170101,"광진구",80,71,6,7,1,2.40416666666667,NA,1.60833333333333,NA,NA
"6",20170101,"구로구",79,54,6,7,1,2.40416666666667,NA,1.60833333333333,NA,NA
"7",20170101,"노원구",82,65,6,7,1,2.40416666666667,NA,1.60833333333333,NA,NA
"8",20170101,"서대문구",91,50,6,6,1,2.40416666666667,NA,1.60833333333333,NA,NA
"9",20170101,"송파구",64,49,5,6,1,2.40416666666667,NA,1.60833333333333,NA,NA
"10",20170101,"양천구",80,51,6,7,1,2.40416666666667,NA,1.60833333333333,NA,NA
"11",20170101,"영등포구",70,53,5,7,1,2.40416666666667,NA,1.60833333333333,NA,NA
"12",20170101,"중구",81,64,6,7,1,2.40416666666667,NA,1.60833333333333,NA,NA
"13",20170102,"강남구",118,79,7,8,1,5.24166666666667,0.15,2.22083333333333,NA,0
"14",20170102,"강동구",119,82,7,8,1,5.24166666666667,0.15,2.22083333333333,NA,0
"15",20170102,"강북구",105,87,7,8,1,5.24166666666667,0.15,2.22083333333333,NA,0
"16",20170102,"관악구",104,74,7,7,1,5.24166666666667,0.15,2.22083333333333,NA,0
"17",20170102,"광진구",111,95,7,8,1,5.24166666666667,0.15,2.22083333333333,NA,0
"18",20170102,"구로구",116,78,7,8,1,5.24166666666667,0.15,2.22083333333333,NA,0
"19",20170102,"노원구",105,82,7,8,1,5.24166666666667,0.15,2.22083333333333,NA,0
"20",20170102,"서대문구",126,64,7,7,1,5.24166666666667,0.15,2.22083333333333,NA,0
"21",20170102,"송파구",93,64,6,7,1,5.24166666666667,0.15,2.22083333333333,NA,0
"22",20170102,"양천구",107,63,7,7,1,5.24166666666667,0.15,2.22083333333333,NA,0
"23",20170102,"영등포구",107,75,7,7,1,5.24166666666667,0.15,2.22083333333333,NA,0
"24",20170102,"중구",108,82,7,8,1,5.24166666666667,0.15,2.22083333333333,NA,0
"25",20170103,"강남구",84,50,6,6,1,2.10833333333333,NA,1.90833333333333,NA,NA
"26",20170103,"강동구",97,65,6,7,1,2.10833333333333,NA,1.90833333333333,NA,NA
"27",20170103,"강북구",78,60,6,7,1,2.10833333333333,NA,1.90833333333333,NA,NA
"28",20170103,"관악구",64,42,5,6,1,2.10833333333333,NA,1.90833333333333,NA,NA
"29",20170103,"광진구",86,67,6,7,1,2.10833333333333,NA,1.90833333333333,NA,NA
"30",20170103,"구로구",75,47,5,6,1,2.10833333333333,NA,1.90833333333333,NA,NA
"31",20170103,"노원구",85,64,6,7,1,2.10833333333333,NA,1.90833333333333,NA,NA
"32",20170103,"서대문구",90,40,6,6,1,2.10833333333333,NA,1.90833333333333,NA,NA
"33",20170103,"송파구",76,47,6,6,1,2.10833333333333,NA,1.90833333333333,NA,NA
"34",20170103,"양천구",73,38,5,6,1,2.10833333333333,NA,1.90833333333333,NA,NA
"35",20170103,"영등포구",65,42,5,6,1,2.10833333333333,NA,1.90833333333333,NA,NA
"36",20170103,"중구",73,50,5,6,1,2.10833333333333,NA,1.90833333333333,NA,NA
"37",20170104,"강남구",58,34,5,5,1,4.0375,NA,1.70833333333333,NA,NA
"38",20170104,"강동구",66,40,5,6,1,4.0375,NA,1.70833333333333,NA,NA
"39",20170104,"강북구",44,33,4,5,1,4.0375,NA,1.70833333333333,NA,NA
"40",20170104,"관악구",55,37,5,5,1,4.0375,NA,1.70833333333333,NA,NA
"41",20170104,"광진구",54,40,5,6,1,4.0375,NA,1.70833333333333,NA,NA
"42",20170104,"구로구",60,36,5,5,1,4.0375,NA,1.70833333333333,NA,NA
"43",20170104,"노원구",49,34,4,5,1,4.0375,NA,1.70833333333333,NA,NA
"44",20170104,"서대문구",61,32,5,5,1,4.0375,NA,1.70833333333333,NA,NA
"45",20170104,"송파구",55,33,5,5,1,4.0375,NA,1.70833333333333,NA,NA
"46",20170104,"양천구",58,32,5,5,1,4.0375,NA,1.70833333333333,NA,NA
"47",20170104,"영등포구",57,34,5,5,1,4.0375,NA,1.70833333333333,NA,NA
"48",20170104,"중구",51,34,5,5,1,4.0375,NA,1.70833333333333,NA,NA
"49",20170105,"강남구",39,21,3,4,0,3.6,NA,3.05833333333333,NA,NA
"50",20170105,"강동구",36,22,3,4,0,3.6,NA,3.05833333333333,NA,NA
"51",20170105,"강북구",28,20,2,3,0,3.6,NA,3.05833333333333,NA,NA
"52",20170105,"관악구",34,25,3,4,0,3.6,NA,3.05833333333333,NA,NA
"53",20170105,"광진구",33,22,3,4,0,3.6,NA,3.05833333333333,NA,NA
"54",20170105,"구로구",39,22,3,4,0,3.6,NA,3.05833333333333,NA,NA
"55",20170105,"노원구",37,24,3,4,0,3.6,NA,3.05833333333333,NA,NA
"56",20170105,"서대문구",27,17,2,3,0,3.6,NA,3.05833333333333,NA,NA
"57",20170105,"송파구",31,19,3,3,0,3.6,NA,3.05833333333333,NA,NA
"58",20170105,"양천구",39,20,3,3,0,3.6,NA,3.05833333333333,NA,NA
"59",20170105,"영등포구",36,22,3,4,0,3.6,NA,3.05833333333333,NA,NA
"60",20170105,"중구",35,23,3,4,0,3.6,NA,3.05833333333333,NA,NA
"61",20170106,"강남구",24,13,2,2,0,5.60416666666667,NA,2.32916666666667,NA,NA
"62",20170106,"강동구",25,15,2,2,0,5.60416666666667,NA,2.32916666666667,NA,NA
"63",20170106,"강북구",14,10,1,2,0,5.60416666666667,NA,2.32916666666667,NA,NA
"64",20170106,"관악구",19,22,2,4,0,5.60416666666667,NA,2.32916666666667,NA,NA
"65",20170106,"광진구",20,10,2,2,0,5.60416666666667,NA,2.32916666666667,NA,NA
"66",20170106,"구로구",21,13,2,2,0,5.60416666666667,NA,2.32916666666667,NA,NA
"67",20170106,"노원구",18,9,2,2,0,5.60416666666667,NA,2.32916666666667,NA,NA
"68",20170106,"서대문구",21,13,2,2,0,5.60416666666667,NA,2.32916666666667,NA,NA
"69",20170106,"송파구",22,13,2,2,0,5.60416666666667,NA,2.32916666666667,NA,NA
"70",20170106,"양천구",22,11,2,2,0,5.60416666666667,NA,2.32916666666667,NA,NA
"71",20170106,"영등포구",23,15,2,2,0,5.60416666666667,NA,2.32916666666667,NA,NA
"72",20170106,"중구",18,14,2,2,0,5.60416666666667,NA,2.32916666666667,NA,NA
"73",20170107,"강남구",56,34,5,5,1,4.40833333333333,NA,1.4625,NA,NA
"74",20170107,"강동구",53,34,5,5,1,4.40833333333333,NA,1.4625,NA,NA
"75",20170107,"강북구",47,36,4,5,1,4.40833333333333,NA,1.4625,NA,NA
"76",20170107,"관악구",64,49,5,6,1,4.40833333333333,NA,1.4625,NA,NA
"77",20170107,"광진구",54,42,5,6,1,4.40833333333333,NA,1.4625,NA,NA
"78",20170107,"구로구",55,33,5,5,1,4.40833333333333,NA,1.4625,NA,NA
"79",20170107,"노원구",57,41,5,6,1,4.40833333333333,NA,1.4625,NA,NA
"80",20170107,"서대문구",49,27,4,5,1,4.40833333333333,NA,1.4625,NA,NA
"81",20170107,"송파구",48,31,4,5,1,4.40833333333333,NA,1.4625,NA,NA
"82",20170107,"양천구",60,41,5,6,1,4.40833333333333,NA,1.4625,NA,NA
"83",20170107,"영등포구",51,36,5,5,1,4.40833333333333,NA,1.4625,NA,NA
"84",20170107,"중구",52,41,5,6,1,4.40833333333333,NA,1.4625,NA,NA
"85",20170108,"강남구",32,18,3,3,0,6.57916666666667,0,2.58333333333333,NA,0
"86",20170108,"강동구",29,19,2,3,0,6.57916666666667,0,2.58333333333333,NA,0
"87",20170108,"강북구",23,19,2,3,0,6.57916666666667,0,2.58333333333333,NA,0
"88",20170108,"관악구",38,28,3,5,1,6.57916666666667,0,2.58333333333333,NA,0
"89",20170108,"광진구",26,17,2,3,0,6.57916666666667,0,2.58333333333333,NA,0
"90",20170108,"구로구",31,20,3,3,0,6.57916666666667,0,2.58333333333333,NA,0
"91",20170108,"노원구",31,23,3,4,0,6.57916666666667,0,2.58333333333333,NA,0
"92",20170108,"서대문구",26,18,2,3,0,6.57916666666667,0,2.58333333333333,NA,0
"93",20170108,"송파구",28,20,2,3,0,6.57916666666667,0,2.58333333333333,NA,0
"94",20170108,"양천구",31,19,3,3,0,6.57916666666667,0,2.58333333333333,NA,0
"95",20170108,"영등포구",29,21,2,4,0,6.57916666666667,0,2.58333333333333,NA,0
"96",20170108,"중구",30,23,2,4,0,6.57916666666667,0,2.58333333333333,NA,0
"97",20170109,"강남구",65,46,5,6,1,2.13333333333333,0,3.20833333333333,NA,0
"98",20170109,"강동구",65,47,5,6,1,2.13333333333333,0,3.20833333333333,NA,0
"99",20170109,"강북구",51,45,5,6,1,2.13333333333333,0,3.20833333333333,NA,0
"100",20170109,"관악구",51,44,5,6,1,2.13333333333333,0,3.20833333333333,NA,0
"101",20170109,"광진구",58,50,5,6,1,2.13333333333333,0,3.20833333333333,NA,0
"102",20170109,"구로구",64,46,5,6,1,2.13333333333333,0,3.20833333333333,NA,0
"103",20170109,"노원구",52,45,5,6,1,2.13333333333333,0,3.20833333333333,NA,0
"104",20170109,"서대문구",65,47,5,6,1,2.13333333333333,0,3.20833333333333,NA,0
"105",20170109,"송파구",57,41,5,6,1,2.13333333333333,0,3.20833333333333,NA,0
"106",20170109,"양천구",59,41,5,6,1,2.13333333333333,0,3.20833333333333,NA,0
"107",20170109,"영등포구",61,49,5,6,1,2.13333333333333,0,3.20833333333333,NA,0
"108",20170109,"중구",55,46,5,6,1,2.13333333333333,0,3.20833333333333,NA,0
"109",20170110,"강남구",32,14,3,2,0,-3.225,NA,3.11666666666667,NA,NA
"110",20170110,"강동구",36,16,3,3,0,-3.225,NA,3.11666666666667,NA,NA
"111",20170110,"강북구",24,14,2,2,0,-3.225,NA,3.11666666666667,NA,NA
"112",20170110,"관악구",31,19,3,3,0,-3.225,NA,3.11666666666667,NA,NA
"113",20170110,"광진구",33,16,3,3,0,-3.225,NA,3.11666666666667,NA,NA
"114",20170110,"구로구",31,15,3,2,0,-3.225,NA,3.11666666666667,NA,NA
"115",20170110,"노원구",28,15,2,2,0,-3.225,NA,3.11666666666667,NA,NA
"116",20170110,"서대문구",32,15,3,2,0,-3.225,NA,3.11666666666667,NA,NA
"117",20170110,"송파구",30,13,2,2,0,-3.225,NA,3.11666666666667,NA,NA
"118",20170110,"양천구",31,15,3,2,0,-3.225,NA,3.11666666666667,NA,NA
"119",20170110,"영등포구",34,16,3,3,0,-3.225,NA,3.11666666666667,NA,NA
"120",20170110,"중구",30,16,2,3,0,-3.225,NA,3.11666666666667,NA,NA
"121",20170111,"강남구",25,11,2,2,0,-4.27916666666667,NA,2.08333333333333,NA,NA
"122",20170111,"강동구",27,12,2,2,0,-4.27916666666667,NA,2.08333333333333,NA,NA
"123",20170111,"강북구",17,10,2,2,0,-4.27916666666667,NA,2.08333333333333,NA,NA
"124",20170111,"관악구",26,19,2,3,0,-4.27916666666667,NA,2.08333333333333,NA,NA
"125",20170111,"광진구",25,10,2,2,0,-4.27916666666667,NA,2.08333333333333,NA,NA
"126",20170111,"구로구",25,12,2,2,0,-4.27916666666667,NA,2.08333333333333,NA,NA
"127",20170111,"노원구",19,8,2,1,0,-4.27916666666667,NA,2.08333333333333,NA,NA
"128",20170111,"서대문구",25,12,2,2,0,-4.27916666666667,NA,2.08333333333333,NA,NA
"129",20170111,"송파구",24,10,2,2,0,-4.27916666666667,NA,2.08333333333333,NA,NA
"130",20170111,"양천구",23,11,2,2,0,-4.27916666666667,NA,2.08333333333333,NA,NA
"131",20170111,"영등포구",27,13,2,2,0,-4.27916666666667,NA,2.08333333333333,NA,NA
"132",20170111,"중구",24,14,2,2,0,-4.27916666666667,NA,2.08333333333333,NA,NA
"133",20170112,"강남구",30,15,2,2,0,-1.67916666666667,0,3.1375,0.1,0
"134",20170112,"강동구",33,17,3,3,0,-1.67916666666667,0,3.1375,0.1,0
"135",20170112,"강북구",21,14,2,2,0,-1.67916666666667,0,3.1375,0.1,0
"136",20170112,"관악구",31,20,3,3,0,-1.67916666666667,0,3.1375,0.1,0
"137",20170112,"광진구",31,17,3,3,0,-1.67916666666667,0,3.1375,0.1,0
"138",20170112,"구로구",32,18,3,3,0,-1.67916666666667,0,3.1375,0.1,0
"139",20170112,"노원구",25,15,2,2,0,-1.67916666666667,0,3.1375,0.1,0
"140",20170112,"서대문구",30,16,2,3,0,-1.67916666666667,0,3.1375,0.1,0
"141",20170112,"송파구",33,14,3,2,0,-1.67916666666667,0,3.1375,0.1,0
"142",20170112,"양천구",31,16,3,3,0,-1.67916666666667,0,3.1375,0.1,0
"143",20170112,"영등포구",32,17,3,3,0,-1.67916666666667,0,3.1375,0.1,0
"144",20170112,"중구",28,17,2,3,0,-1.67916666666667,0,3.1375,0.1,0
"145",20170113,"강남구",32,12,3,2,0,-5.8375,0.3,2.7625,0.78,0
"146",20170113,"강동구",32,13,3,2,0,-5.8375,0.3,2.7625,0.78,0
"147",20170113,"강북구",24,11,2,2,0,-5.8375,0.3,2.7625,0.78,0
"148",20170113,"관악구",29,17,2,3,0,-5.8375,0.3,2.7625,0.78,0
"149",20170113,"광진구",28,11,2,2,0,-5.8375,0.3,2.7625,0.78,0
"150",20170113,"구로구",31,14,3,2,0,-5.8375,0.3,2.7625,0.78,0
"151",20170113,"노원구",24,11,2,2,0,-5.8375,0.3,2.7625,0.78,0
"152",20170113,"서대문구",33,13,3,2,0,-5.8375,0.3,2.7625,0.78,0
"153",20170113,"송파구",40,11,3,2,0,-5.8375,0.3,2.7625,0.78,0
"154",20170113,"양천구",29,11,2,2,0,-5.8375,0.3,2.7625,0.78,0
"155",20170113,"영등포구",32,14,3,2,0,-5.8375,0.3,2.7625,0.78,0
"156",20170113,"중구",28,13,2,2,0,-5.8375,0.3,2.7625,0.78,0
"157",20170114,"강남구",48,10,4,2,0,-8.31666666666667,NA,3.75,NA,NA
"158",20170114,"강동구",51,11,5,2,1,-8.31666666666667,NA,3.75,NA,NA
"159",20170114,"강북구",35,9,3,2,0,-8.31666666666667,NA,3.75,NA,NA
"160",20170114,"관악구",36,16,3,3,0,-8.31666666666667,NA,3.75,NA,NA
"161",20170114,"광진구",43,9,4,2,0,-8.31666666666667,NA,3.75,NA,NA
"162",20170114,"구로구",47,16,4,3,0,-8.31666666666667,NA,3.75,NA,NA
"163",20170114,"노원구",34,8,3,1,0,-8.31666666666667,NA,3.75,NA,NA
"164",20170114,"서대문구",51,11,5,2,1,-8.31666666666667,NA,3.75,NA,NA
"165",20170114,"송파구",47,10,4,2,0,-8.31666666666667,NA,3.75,NA,NA
"166",20170114,"양천구",38,10,3,2,0,-8.31666666666667,NA,3.75,NA,NA
"167",20170114,"영등포구",48,13,4,2,0,-8.31666666666667,NA,3.75,NA,NA
"168",20170114,"중구",44,12,4,2,0,-8.31666666666667,NA,3.75,NA,NA
"169",20170115,"강남구",30,13,2,2,0,-6.85833333333333,NA,2.35,NA,NA
"170",20170115,"강동구",31,14,3,2,0,-6.85833333333333,NA,2.35,NA,NA
"171",20170115,"강북구",22,12,2,2,0,-6.85833333333333,NA,2.35,NA,NA
"172",20170115,"관악구",28,20,2,3,0,-6.85833333333333,NA,2.35,NA,NA
"173",20170115,"광진구",26,12,2,2,0,-6.85833333333333,NA,2.35,NA,NA
"174",20170115,"구로구",28,14,2,2,0,-6.85833333333333,NA,2.35,NA,NA
"175",20170115,"노원구",24,13,2,2,0,-6.85833333333333,NA,2.35,NA,NA
"176",20170115,"서대문구",29,14,2,2,0,-6.85833333333333,NA,2.35,NA,NA
"177",20170115,"송파구",27,13,2,2,0,-6.85833333333333,NA,2.35,NA,NA
"178",20170115,"양천구",25,12,2,2,0,-6.85833333333333,NA,2.35,NA,NA
"179",20170115,"영등포구",29,15,2,2,0,-6.85833333333333,NA,2.35,NA,NA
"180",20170115,"중구",26,14,2,2,0,-6.85833333333333,NA,2.35,NA,NA
"181",20170116,"강남구",52,25,5,4,1,-3.73333333333333,NA,1.36666666666667,NA,NA
"182",20170116,"강동구",60,29,5,5,1,-3.73333333333333,NA,1.36666666666667,NA,NA
"183",20170116,"강북구",34,21,3,4,0,-3.73333333333333,NA,1.36666666666667,NA,NA
"184",20170116,"관악구",47,35,4,5,1,-3.73333333333333,NA,1.36666666666667,NA,NA
"185",20170116,"광진구",45,28,4,5,1,-3.73333333333333,NA,1.36666666666667,NA,NA
"186",20170116,"구로구",51,27,5,5,1,-3.73333333333333,NA,1.36666666666667,NA,NA
"187",20170116,"노원구",44,26,4,5,1,-3.73333333333333,NA,1.36666666666667,NA,NA
"188",20170116,"서대문구",47,23,4,4,0,-3.73333333333333,NA,1.36666666666667,NA,NA
"189",20170116,"송파구",58,31,5,5,1,-3.73333333333333,NA,1.36666666666667,NA,NA
"190",20170116,"양천구",43,23,4,4,0,-3.73333333333333,NA,1.36666666666667,NA,NA
"191",20170116,"영등포구",47,26,4,5,1,-3.73333333333333,NA,1.36666666666667,NA,NA
"192",20170116,"중구",44,26,4,5,1,-3.73333333333333,NA,1.36666666666667,NA,NA
"193",20170117,"강남구",72,41,5,6,1,-2.26666666666667,NA,1.45833333333333,NA,NA
"194",20170117,"강동구",80,46,6,6,1,-2.26666666666667,NA,1.45833333333333,NA,NA
"195",20170117,"강북구",53,39,5,6,1,-2.26666666666667,NA,1.45833333333333,NA,NA
"196",20170117,"관악구",65,53,5,7,1,-2.26666666666667,NA,1.45833333333333,NA,NA
"197",20170117,"광진구",66,54,5,7,1,-2.26666666666667,NA,1.45833333333333,NA,NA
"198",20170117,"구로구",72,43,5,6,1,-2.26666666666667,NA,1.45833333333333,NA,NA
"199",20170117,"노원구",68,51,5,7,1,-2.26666666666667,NA,1.45833333333333,NA,NA
"200",20170117,"서대문구",72,42,5,6,1,-2.26666666666667,NA,1.45833333333333,NA,NA
"201",20170117,"송파구",66,43,5,6,1,-2.26666666666667,NA,1.45833333333333,NA,NA
"202",20170117,"양천구",68,41,5,6,1,-2.26666666666667,NA,1.45833333333333,NA,NA
"203",20170117,"영등포구",68,46,5,6,1,-2.26666666666667,NA,1.45833333333333,NA,NA
"204",20170117,"중구",72,51,5,7,1,-2.26666666666667,NA,1.45833333333333,NA,NA
"205",20170118,"강남구",105,71,7,7,1,-0.4125,0,1.29583333333333,NA,0
"206",20170118,"강동구",120,76,7,8,1,-0.4125,0,1.29583333333333,NA,0
"207",20170118,"강북구",89,73,6,7,1,-0.4125,0,1.29583333333333,NA,0
"208",20170118,"관악구",93,77,6,8,1,-0.4125,0,1.29583333333333,NA,0
"209",20170118,"광진구",102,94,7,8,1,-0.4125,0,1.29583333333333,NA,0
"210",20170118,"구로구",104,70,7,7,1,-0.4125,0,1.29583333333333,NA,0
"211",20170118,"노원구",97,82,6,8,1,-0.4125,0,1.29583333333333,NA,0
"212",20170118,"서대문구",104,67,7,7,1,-0.4125,0,1.29583333333333,NA,0
"213",20170118,"송파구",94,68,6,7,1,-0.4125,0,1.29583333333333,NA,0
"214",20170118,"양천구",102,67,7,7,1,-0.4125,0,1.29583333333333,NA,0
"215",20170118,"영등포구",99,74,6,7,1,-0.4125,0,1.29583333333333,NA,0
"216",20170118,"중구",94,77,6,8,1,-0.4125,0,1.29583333333333,NA,0
"217",20170119,"강남구",117,73,7,7,1,-1.26666666666667,NA,1.5625,NA,NA
"218",20170119,"강동구",124,78,7,8,1,-1.26666666666667,NA,1.5625,NA,NA
"219",20170119,"강북구",85,67,6,7,1,-1.26666666666667,NA,1.5625,NA,NA
"220",20170119,"관악구",88,71,6,7,1,-1.26666666666667,NA,1.5625,NA,NA
"221",20170119,"광진구",106,92,7,8,1,-1.26666666666667,NA,1.5625,NA,NA
"222",20170119,"구로구",107,70,7,7,1,-1.26666666666667,NA,1.5625,NA,NA
"223",20170119,"노원구",101,83,7,8,1,-1.26666666666667,NA,1.5625,NA,NA
"224",20170119,"서대문구",105,62,7,7,1,-1.26666666666667,NA,1.5625,NA,NA
"225",20170119,"송파구",105,65,7,7,1,-1.26666666666667,NA,1.5625,NA,NA
"226",20170119,"양천구",96,58,6,7,1,-1.26666666666667,NA,1.5625,NA,NA
"227",20170119,"영등포구",104,75,7,7,1,-1.26666666666667,NA,1.5625,NA,NA
"228",20170119,"중구",96,73,6,7,1,-1.26666666666667,NA,1.5625,NA,NA
"229",20170120,"강남구",62,38,5,6,1,-3.85416666666667,1.33333333333333,2.875,4.91428571428571,1
"230",20170120,"강동구",60,38,5,6,1,-3.85416666666667,1.33333333333333,2.875,4.91428571428571,1
"231",20170120,"강북구",48,37,4,5,1,-3.85416666666667,1.33333333333333,2.875,4.91428571428571,1
"232",20170120,"관악구",53,42,5,6,1,-3.85416666666667,1.33333333333333,2.875,4.91428571428571,1
"233",20170120,"광진구",55,44,5,6,1,-3.85416666666667,1.33333333333333,2.875,4.91428571428571,1
"234",20170120,"구로구",60,40,5,6,1,-3.85416666666667,1.33333333333333,2.875,4.91428571428571,1
"235",20170120,"노원구",55,43,5,6,1,-3.85416666666667,1.33333333333333,2.875,4.91428571428571,1
"236",20170120,"서대문구",60,37,5,5,1,-3.85416666666667,1.33333333333333,2.875,4.91428571428571,1
"237",20170120,"송파구",53,32,5,5,1,-3.85416666666667,1.33333333333333,2.875,4.91428571428571,1
"238",20170120,"양천구",59,36,5,5,1,-3.85416666666667,1.33333333333333,2.875,4.91428571428571,1
"239",20170120,"영등포구",61,43,5,6,1,-3.85416666666667,1.33333333333333,2.875,4.91428571428571,1
"240",20170120,"중구",54,41,5,6,1,-3.85416666666667,1.33333333333333,2.875,4.91428571428571,1
"241",20170121,"강남구",53,34,5,5,1,-5.525,0.28,1.52916666666667,4.04583333333333,0
"242",20170121,"강동구",63,42,5,6,1,-5.525,0.28,1.52916666666667,4.04583333333333,0
"243",20170121,"강북구",43,34,4,5,1,-5.525,0.28,1.52916666666667,4.04583333333333,0
"244",20170121,"관악구",41,33,4,5,1,-5.525,0.28,1.52916666666667,4.04583333333333,0
"245",20170121,"광진구",54,46,5,6,1,-5.525,0.28,1.52916666666667,4.04583333333333,0
"246",20170121,"구로구",43,28,4,5,1,-5.525,0.28,1.52916666666667,4.04583333333333,0
"247",20170121,"노원구",54,43,5,6,1,-5.525,0.28,1.52916666666667,4.04583333333333,0
"248",20170121,"서대문구",53,31,5,5,1,-5.525,0.28,1.52916666666667,4.04583333333333,0
"249",20170121,"송파구",54,36,5,5,1,-5.525,0.28,1.52916666666667,4.04583333333333,0
"250",20170121,"양천구",44,27,4,5,1,-5.525,0.28,1.52916666666667,4.04583333333333,0
"251",20170121,"영등포구",44,29,4,5,1,-5.525,0.28,1.52916666666667,4.04583333333333,0
"252",20170121,"중구",49,38,4,6,1,-5.525,0.28,1.52916666666667,4.04583333333333,0
"253",20170122,"강남구",83,25,6,4,1,-7.5625,0.35,3.5875,4.60416666666667,0
"254",20170122,"강동구",90,24,6,4,1,-7.5625,0.35,3.5875,4.60416666666667,0
"255",20170122,"강북구",69,23,5,4,1,-7.5625,0.35,3.5875,4.60416666666667,0
"256",20170122,"관악구",58,29,5,5,1,-7.5625,0.35,3.5875,4.60416666666667,0
"257",20170122,"광진구",72,27,5,5,1,-7.5625,0.35,3.5875,4.60416666666667,0
"258",20170122,"구로구",73,29,5,5,1,-7.5625,0.35,3.5875,4.60416666666667,0
"259",20170122,"노원구",66,25,5,4,1,-7.5625,0.35,3.5875,4.60416666666667,0
"260",20170122,"서대문구",89,28,6,5,1,-7.5625,0.35,3.5875,4.60416666666667,0
"261",20170122,"송파구",78,23,6,4,1,-7.5625,0.35,3.5875,4.60416666666667,0
"262",20170122,"양천구",62,24,5,4,1,-7.5625,0.35,3.5875,4.60416666666667,0
"263",20170122,"영등포구",76,28,6,5,1,-7.5625,0.35,3.5875,4.60416666666667,0
"264",20170122,"중구",72,28,5,5,1,-7.5625,0.35,3.5875,4.60416666666667,0
"265",20170123,"강남구",50,35,4,5,1,-8.9,NA,2.3,2.925,NA
"266",20170123,"강동구",55,36,5,5,1,-8.9,NA,2.3,2.925,NA
"267",20170123,"강북구",42,34,4,5,1,-8.9,NA,2.3,2.925,NA
"268",20170123,"관악구",40,35,3,5,1,-8.9,NA,2.3,2.925,NA
"269",20170123,"광진구",46,39,4,6,1,-8.9,NA,2.3,2.925,NA
"270",20170123,"구로구",48,33,4,5,1,-8.9,NA,2.3,2.925,NA
"271",20170123,"노원구",49,39,4,6,1,-8.9,NA,2.3,2.925,NA
"272",20170123,"서대문구",52,37,5,5,1,-8.9,NA,2.3,2.925,NA
"273",20170123,"송파구",45,30,4,5,1,-8.9,NA,2.3,2.925,NA
"274",20170123,"양천구",49,31,4,5,1,-8.9,NA,2.3,2.925,NA
"275",20170123,"영등포구",47,35,4,5,1,-8.9,NA,2.3,2.925,NA
"276",20170123,"중구",46,38,4,6,1,-8.9,NA,2.3,2.925,NA
"277",20170124,"강남구",42,28,4,5,1,-7.125,NA,1.875,2.0875,NA
"278",20170124,"강동구",51,34,5,5,1,-7.125,NA,1.875,2.0875,NA
"279",20170124,"강북구",32,25,3,4,0,-7.125,NA,1.875,2.0875,NA
"280",20170124,"관악구",36,30,3,5,1,-7.125,NA,1.875,2.0875,NA
"281",20170124,"광진구",40,34,3,5,1,-7.125,NA,1.875,2.0875,NA
"282",20170124,"구로구",42,29,4,5,1,-7.125,NA,1.875,2.0875,NA
"283",20170124,"노원구",41,32,4,5,1,-7.125,NA,1.875,2.0875,NA
"284",20170124,"서대문구",39,27,3,5,1,-7.125,NA,1.875,2.0875,NA
"285",20170124,"송파구",43,29,4,5,1,-7.125,NA,1.875,2.0875,NA
"286",20170124,"양천구",40,25,3,4,0,-7.125,NA,1.875,2.0875,NA
"287",20170124,"영등포구",39,28,3,5,1,-7.125,NA,1.875,2.0875,NA
"288",20170124,"중구",35,27,3,5,1,-7.125,NA,1.875,2.0875,NA
"289",20170125,"강남구",52,34,5,5,1,-5.3625,NA,1.57083333333333,1.75833333333333,NA
"290",20170125,"강동구",57,40,5,6,1,-5.3625,NA,1.57083333333333,1.75833333333333,NA
"291",20170125,"강북구",43,34,4,5,1,-5.3625,NA,1.57083333333333,1.75833333333333,NA
"292",20170125,"관악구",42,35,4,5,1,-5.3625,NA,1.57083333333333,1.75833333333333,NA
"293",20170125,"광진구",50,42,4,6,1,-5.3625,NA,1.57083333333333,1.75833333333333,NA
"294",20170125,"구로구",47,31,4,5,1,-5.3625,NA,1.57083333333333,1.75833333333333,NA
"295",20170125,"노원구",52,41,5,6,1,-5.3625,NA,1.57083333333333,1.75833333333333,NA
"296",20170125,"서대문구",49,34,4,5,1,-5.3625,NA,1.57083333333333,1.75833333333333,NA
"297",20170125,"송파구",54,39,5,6,1,-5.3625,NA,1.57083333333333,1.75833333333333,NA
"298",20170125,"양천구",52,34,5,5,1,-5.3625,NA,1.57083333333333,1.75833333333333,NA
"299",20170125,"영등포구",46,35,4,5,1,-5.3625,NA,1.57083333333333,1.75833333333333,NA
"300",20170125,"중구",47,37,4,5,1,-5.3625,NA,1.57083333333333,1.75833333333333,NA
"301",20170126,"강남구",69,48,5,6,1,-2.04166666666667,NA,2.18333333333333,1.35416666666667,NA
"302",20170126,"강동구",69,47,5,6,1,-2.04166666666667,NA,2.18333333333333,1.35416666666667,NA
"303",20170126,"강북구",60,48,5,6,1,-2.04166666666667,NA,2.18333333333333,1.35416666666667,NA
