"","name","lon","lat","addr_all"
"1","1101053010001",126.9668504,37.5772345,"서울특별시 종로구 사직로9길 19"
"2","1101053010002",126.970947,37.5777613,"서울특별시 종로구 자하문로5길 18-13"
"3","1101053010003",126.975066,37.5715115,"서울특별시 종로구 인왕산로 23"
"4","1101053010004",126.9726632,37.577688,"서울특별시 종로구 자하문로6길 12-20"
"5","1101053010005",126.9702458,37.5767226,"서울특별시 종로구 자하문로1길 38"
"6","1101053020001",126.9687336,37.5712077,"서울특별시 종로구 새문안로 45"
"7","1101053020002",126.9729652,37.570622,"서울특별시 종로구 새문안로 75"
"8","1101053020003",126.9742022,37.5736116,"서울특별시 종로구 새문안로5길 37"
"9","1101053020004",126.9688483,37.572899,"서울특별시 종로구 경희궁1길 33-14"
"10","1101053020201",126.9688505,37.5743822,"서울특별시 종로구 사직로8길 4"
"11","1101053020202",126.9688505,37.5743822,"서울특별시 종로구 사직로8길 4"
"12","1101053020203",126.967792,37.57348,"서울특별시 종로구 경희궁길 57"
"13","1101053020204",126.9688505,37.5743822,"서울특별시 종로구 사직로8길 4"
"14","1101053020301",126.9705655,37.5741439,"서울특별시 종로구 사직로8길 20"
"15","1101053020501",126.973265,37.5726979,"서울특별시 종로구 새문안로3길 30"
"16","1101053020601",126.9712666,37.5737103,"서울특별시 종로구 사직로8길 24"
"17","1101053020701",126.9719961,37.5732644,"서울특별시 종로구 사직로8길 34"
"18","1101054010001",126.9821752,37.5852598,"서울특별시 종로구 삼청로 110-1"
"19","1101054010002",126.9833623,37.5767345,"서울특별시 종로구 율곡로3길 4"
"20","1101054010003",126.9809299,37.5823432,"서울특별시 종로구 팔판길 12"
"21","1101054010004",126.9803132,37.5893704,"서울특별시 종로구 삼청로11길 40"
"22","1101054010005",126.9828194,37.583684,"서울특별시 종로구 북촌로11라길 23"
"23","1101054010006",126.9818277,37.5794343,"서울특별시 종로구 율곡로3길 87"
"24","1101055010001",126.9587617,37.6017642,"서울특별시 종로구 세검정로7가길 17-4"
"25","1101055010002",126.9598607,37.6029489,"서울특별시 종로구 세검정로7나길 7-3"
"26","1101055010003",126.9603683,37.6057736,"서울특별시 종로구 진흥로 476-1"
"27","1101055010004",126.9558385,37.6003247,"서울특별시 종로구 홍지문1길 4-12"
"28","1101055010005",126.9556929,37.6041771,"서울특별시 종로구 홍지문2길 20"
"29","1101055010006",126.9593426,37.603958,"서울특별시 종로구 세검정로7나길 35"
"30","1101055020001",126.9634471,37.5996151,"서울특별시 종로구 자하문로42길 50"
"31","1101055020002",126.9606689,37.6002881,"서울특별시 종로구 세검정로6길 24"
"32","1101055020003",126.9640418,37.5983787,"서울특별시 종로구 자하문로 260-16"
"33","1101055020004",126.9674297,37.5956161,"서울특별시 종로구 백석동길 161"
"34","1101055020005",126.9660348,37.597651,"서울특별시 종로구 백석동길 256"
"35","1101055020006",126.9646814,37.5947991,"서울특별시 종로구 자하문로40길 14-12"
"36","1101055020007",126.9696979,37.5984093,"서울특별시 종로구 백석동2길 31"
"37","1101055020008",126.9657495,37.5933866,"서울특별시 종로구 백석동길 15"
"38","1101055020009",126.9628115,37.6014287,"서울특별시 종로구 세검정로6다길 10-6"
"39","1101055020010",126.961626,37.5992206,"서울특별시 종로구 자하문로42길 29-5"
"40","1101055020011",126.9614143,37.6049953,"서울특별시 종로구 진흥로 491"
"41","1101055030001",126.9601545,37.5912768,"서울특별시 종로구 창의문로9길 39"
"42","1101055030002",126.9636016,37.5915802,"서울특별시 종로구 창의문로5가길 1"
"43","1101055030003",126.9604304,37.5977342,"서울특별시 종로구 자하문로41길 30-6"
"44","1101056010001",126.9589696,37.6062667,"서울특별시 종로구 세검정로9길 91-32"
"45","1101056010002",126.9585017,37.6053814,"서울특별시 종로구 진흥로22가길 32"
"46","1101056010003",126.9540981,37.6066156,"서울특별시 종로구 진흥로22나길 77"
"47","1101056010004",126.9577624,37.6069895,"서울특별시 종로구 진흥로 450-6"
"48","1101056010005",126.9579364,37.6043357,"서울특별시 종로구 홍지문길 64"
"49","1101056010006",126.9561025,37.6052584,"서울특별시 종로구 진흥로22길 47-33"
"50","1101056020001",126.9644414,37.6066383,"서울특별시 종로구 평창3길 10"
"51","1101056020002",126.9769716,37.6175843,"서울특별시 종로구 평창6길 91"
"52","1101056020003",126.9659137,37.6062341,"서울특별시 종로구 평창11길 9-1"
"53","1101056020004",126.9526279,37.6141397,"서울특별시 종로구 비봉5길 30-5"
"54","1101056020005",126.9768805,37.6119151,"서울특별시 종로구 평창31길 31"
"55","1101056020006",126.9726804,37.6108686,"서울특별시 종로구 평창25길 25"
"56","1101056020007",126.9689263,37.6082039,"서울특별시 종로구 평창12길 8-22"
"57","1101056020008",126.9536283,37.6125843,"서울특별시 종로구 비봉5길 27-18"
"58","1101056020009",126.9671295,37.6077467,"서울특별시 종로구 평창12길 16-3"
"59","1101056020010",126.9715589,37.6133502,"서울특별시 종로구 평창길 236"
"60","1101056020011",126.9674889,37.6110819,"서울특별시 종로구 평창14길 35-1"
"61","1101056020012",126.9688582,37.6068353,"서울특별시 종로구 평창문화로 75"
"62","1101056020013",126.9578772,37.6093936,"서울특별시 종로구 비봉길 14"
"63","1101056020014",126.9663799,37.6141176,"서울특별시 종로구 평창길 145"
"64","1101056020015",126.9663266,37.6147794,"서울특별시 종로구 평창5길 51"
"65","1101056020016",126.9635483,37.6051348,"서울특별시 종로구 평창1길 7-4"
"66","1101056020017",126.9660945,37.6088,"서울특별시 종로구 평창14길 5"
"67","1101056020018",126.9608477,37.6267537,"서울특별시 종로구 비봉4길 213"
"68","1101056020019",126.9812436,37.6137351,"서울특별시 종로구 평창42길 44-29"
"69","1101056020020",126.9747898,37.6123169,"서울특별시 종로구 평창30길 27"
"70","1101056020021",126.9615977,37.6077694,"서울특별시 종로구 평창길 45"
"71","1101056020022",126.970067,37.609997,"서울특별시 종로구 평창23길 9-6"
"72","1101056020023",126.9582545,37.6080814,"서울특별시 종로구 진흥로21길 6"
"73","1101056020024",126.9716307,37.6082167,"서울특별시 종로구 평창20길 11"
"74","1101056030001",126.9776113,37.6074352,"서울특별시 종로구 평창24길 18-27"
"75","1101056030002",126.9793579,37.5729503,"서울특별시 종로구 평창문화로 152"
"76","1101056030003",126.9793579,37.5729503,"서울특별시 종로구 평창문화로 92-7"
"77","1101056030004",126.967717,37.6030981,"서울특별시 종로구 평창8길 30-2"
"78","1101056030101",126.9793579,37.5729503,"서울특별시 종로구 평창문화로 42"
"79","1101056030401",126.9737465,37.6080297,"서울특별시 종로구 평창문화로 140"
"80","1101056030601",126.9793579,37.5729503,"서울특별시 종로구 평창문화로 156"
"81","1101056030701",126.9793579,37.5729503,"서울특별시 종로구 평창문화로 172"
"82","1101057010001",126.9575007,37.5767946,"서울특별시 종로구 통일로18길 9"
"83","1101057010002",126.9587757,37.5782421,"서울특별시 종로구 통일로18가길 40-12"
"84","1101057010101",126.9588953,37.5754256,"서울특별시 종로구 통일로 246-11"
"85","1101057010102",126.9588953,37.5754256,"서울특별시 종로구 통일로 246-11"
"86","1101057010103",126.9605874,37.5752089,"서울특별시 종로구 통일로 246-20"
"87","1101057010104",126.9605874,37.5752089,"서울특별시 종로구 통일로 246-20"
"88","1101057010105",126.9605874,37.5752089,"서울특별시 종로구 통일로 246-20"
"89","1101057010106",126.9605874,37.5752089,"서울특별시 종로구 통일로 246-20"
"90","1101057010107",126.9605874,37.5752089,"서울특별시 종로구 통일로 246-20"
"91","1101057010301",126.9575007,37.5767946,"서울특별시 종로구 통일로18길 9"
"92","1101057010302",126.9575007,37.5767946,"서울특별시 종로구 통일로18길 9"
"93","1101057010303",126.9575007,37.5767946,"서울특별시 종로구 통일로18길 9"
"94","1101057010304",126.9575007,37.5767946,"서울특별시 종로구 통일로18길 9"
"95","1101057010305",126.9575007,37.5767946,"서울특별시 종로구 통일로18길 9"
"96","1101057010501",126.9257979,37.5627923,"서울특별시 종로구 통일로18길 34"
"97","1101058010001",126.9639358,37.5729416,"서울특별시 종로구 사직로2길 14"
"98","1101058010002",126.9605041,37.5729727,"서울특별시 종로구 통일로12길 10-9"
"99","1101058010003",126.9622281,37.5760001,"서울특별시 종로구 통일로12길 76-21"
"100","1101058010004",126.9628015,37.575551,"서울특별시 종로구 인왕산로1길 60-1"
"101","1101058010005",126.9633183,37.5741238,"서울특별시 종로구 인왕산로1가길 19-4"
"102","1101058010006",126.9619416,37.5741279,"서울특별시 종로구 사직로1길 48"
"103","1101058010007",126.9623424,37.5729042,"서울특별시 종로구 사직로1길 7-3"
"104","1101058010008",126.9624549,37.5745054,"서울특별시 종로구 사직로1라길 16"
"105","1101058020001",126.9657078,37.5719345,"서울특별시 종로구 사직로6길 26"
"106","1101058020301",126.9631711,37.5716771,"서울특별시 종로구 송월길 130"
"107","1101058020401",126.9644592,37.5707053,"서울특별시 종로구 송월길 99"
"108","1101058020402",126.9644592,37.5707053,"서울특별시 종로구 송월길 99"
"109","1101058020403",126.9644592,37.5707053,"서울특별시 종로구 송월길 99"
"110","1101058020404",126.9644592,37.5707053,"서울특별시 종로구 송월길 99"
"111","1101058020405",126.9644592,37.5707053,"서울특별시 종로구 송월길 99"
"112","1101058020406",126.9644592,37.5707053,"서울특별시 종로구 송월길 99"
"113","1101058030001",126.9674846,37.5683585,"서울특별시 종로구 새문안로 29"
"114","1101058030101",126.9661671,37.5687597,"서울특별시 종로구 경교장길 35"
"115","1101058030102",126.9661671,37.5687597,"서울특별시 종로구 경교장길 35"
"116","1101058030103",126.9661671,37.5687597,"서울특별시 종로구 경교장길 35"
"117","1101060010001",126.9877616,37.5828381,"서울특별시 종로구 창덕궁4길 45-5"
"118","1101060010002",126.9866702,37.5820826,"서울특별시 종로구 계동길 107"
"119","1101060010003",126.9862176,37.5791432,"서울특별시 종로구 북촌로4길 20"
"120","1101060010004",126.9888041,37.5817694,"서울특별시 종로구 창덕궁3길 18"
"121","1101060010005",126.9884024,37.5794133,"서울특별시 종로구 창덕궁1길 16"
"122","1101060010006",126.9906065,37.5905876,"서울특별시 종로구 와룡공원길 192"
"123","1101060010007",126.9872284,37.5808296,"서울특별시 종로구 계동길 84-6"
"124","1101060010008",126.988036,37.5847326,"서울특별시 종로구 창덕궁5길 22-4"
"125","1101060020001",126.9844005,37.5816478,"서울특별시 종로구 북촌로11길 11"
"126","1101061010001",126.9918496,37.5800952,"서울특별시 종로구 율곡로 99"
"127","1101061020001",126.9943518,37.5729316,"서울특별시 종로구 종로 157"
"128","1101061020002",126.9977625,37.5737896,"서울특별시 종로구 창경궁로 128-2"
"129","1101061020301",126.9986621,37.5711959,"서울특별시 종로구 종로 183"
"130","1101061030001",126.9838844,37.5727213,"서울특별시 종로구 우정국로 38-13"
"131","1101061030002",126.9802706,37.5760627,"서울특별시 종로구 율곡로 5"
"132","1101061030003",126.9880199,37.5743841,"서울특별시 종로구 삼일대로 446-11"
"133","1101061030004",126.9865608,37.571199,"서울특별시 종로구 인사동1길 16"
"134","1101061030005",126.9869738,37.5761402,"서울특별시 종로구 삼일대로 464"
"135","1101061030006",126.9898216,37.5755943,"서울특별시 종로구 삼일대로32길 51"
"136","1101061030007",126.9910963,37.5719893,"서울특별시 종로구 돈화문로9길 8-1"
"137","1101061030201",126.9900786,37.5750883,"서울특별시 종로구 돈화문로11가길 59"
"138","1101061030401",126.9880012,37.5728323,"서울특별시 종로구 삼일대로 428"
"139","1101061040001",126.9860066,37.5693255,"서울특별시 종로구 종로12길 15"
"140","1101061050001",126.9964225,37.5696307,"서울특별시 종로구 창경궁로11길 26"
"141","1101063010001",127.0069262,37.5758628,"서울특별시 종로구 율곡로23가길 8-6"
"142","1101063010002",127.0079297,37.5759974,"서울특별시 종로구 충신4나길 6-1"
"143","1101063010003",127.007526,37.5749443,"서울특별시 종로구 충신길 50"
"144","1101063010004",127.0082979,37.5733289,"서울특별시 종로구 낙산성곽서길 13-8"
"145","1101063010005",127.0059054,37.5754983,"서울특별시 종로구 율곡로19가길 11"
"146","1101063010006",127.0066864,37.5744011,"서울특별시 종로구 율곡로27길 5"
"147","1101063020001",127.0008468,37.5728976,"서울특별시 종로구 김상옥로 30"
"148","1101063020002",127.001365,37.5757213,"서울특별시 종로구 율곡로 202"
"149","1101063030001",127.0052468,37.5724131,"서울특별시 종로구 종로39길 34"
"150","1101063030002",127.0036106,37.5742275,"서울특별시 종로구 율곡로14길 43"
"151","1101063040001",127.0055199,37.5704331,"서울특별시 종로구 종로40가길 20"
"152","1101064010001",127.0052126,37.5786416,"서울특별시 종로구 이화장길 70-13"
"153","1101064010002",127.0034963,37.5806806,"서울특별시 종로구 대학로8가길 119"
"154","1101064010003",127.0040053,37.5762077,"서울특별시 종로구 율곡로17길 7-38"
"155","1101064010004",127.0038022,37.5770935,"서울특별시 종로구 대학로 64"
"156","1101064010005",127.0035636,37.582932,"서울특별시 종로구 동숭길 113"
"157","1101064010006",127.0070179,37.5791001,"서울특별시 종로구 낙산4길 24"
"158","1101064010007",127.0049747,37.5824798,"서울특별시 종로구 동숭3길 32-3"
"159","1101064010008",127.0061204,37.5830806,"서울특별시 종로구 동숭4나길 38"
"160","1101064010009",127.0055064,37.5847279,"서울특별시 종로구 동숭4길 52"
"161","1101064010010",127.0062781,37.579057,"서울특별시 종로구 이화장2길 48"
"162","1101064010011",127.0068582,37.5768949,"서울특별시 종로구 율곡로19길 41-3"
"163","1101064010012",127.0057947,37.5833986,"서울특별시 종로구 동숭4라길 24-1"
"164","1101064020001",127.001457,37.5764804,"서울특별시 종로구 대학로 57"
"165","1101064020002",127.0014061,37.5785743,"서울특별시 종로구 대학로5가길 3-8"
"166","1101064020003",127.0014633,37.5792092,"서울특별시 종로구 대학로5길 52-6"
"167","1101064020004",126.9998863,37.5775956,"서울특별시 종로구 대학로 101"
"168","1101064020005",126.9997467,37.5764384,"서울특별시 종로구 율곡로13가길 21"
"169","1101067010001",127.0127113,37.5729416,"서울특별시 종로구 종로 313-17"
"170","1101067010002",127.0134469,37.5745912,"서울특별시 종로구 창신5길 54-9"
"171","1101067010003",127.0166486,37.5732808,"서울특별시 종로구 종로 359"
"172","1101067010004",127.0143822,37.5760326,"서울특별시 종로구 지봉로 73"
"173","1101067010005",127.0123191,37.5739213,"서울특별시 종로구 창신5라길 5"
"174","1101067010101",127.0143203,37.5741155,"서울특별시 종로구 지봉로5길 7"
"175","1101067010102",127.0143203,37.5741155,"서울특별시 종로구 지봉로5길 7"
"176","1101067020001",127.0116124,37.5709456,"서울특별시 종로구 종로46가길 17"
"177","1101067020002",127.0151446,37.5709228,"서울특별시 종로구 종로52길 50-8"
"178","1101068010001",127.0096835,37.5763239,"서울특별시 종로구 창신7길 14-9"
"179","1101068010002",127.0089919,37.5763199,"서울특별시 종로구 낙산성곽동길 41-1"
"180","1101068010003",127.0092844,37.5738103,"서울특별시 종로구 낙산성곽동길 16"
"181","1101068010004",127.0088024,37.5778059,"서울특별시 종로구 낙산성곽동길 63-15"
"182","1101068010005",127.0107311,37.5750145,"서울특별시 종로구 창신길 78"
"183","1101068010006",127.0104612,37.579066,"서울특별시 종로구 창신12길 27-7"
"184","1101068010007",127.0096079,37.5785281,"서울특별시 종로구 창신10길 21"
"185","1101068010008",127.01207,37.5747797,"서울특별시 종로구 창신5다길 15-3"
"186","1101068010009",127.0111238,37.5757089,"서울특별시 종로구 창신6다길 16"
"187","1101068010010",127.0092032,37.575235,"서울특별시 종로구 낙산성곽동길 30"
"188","1101068010011",127.0106968,37.5740104,"서울특별시 종로구 창신길 54"
"189","1101068010012",127.0102091,37.5730549,"서울특별시 종로구 창신2길 12-6"
"190","1101068010013",127.0089114,37.5794026,"서울특별시 종로구 창신길 191-20"
"191","1101068010014",127.0108793,37.5778423,"서울특별시 종로구 창신11길 48"
"192","1101068010015",127.0105817,37.5723579,"서울특별시 종로구 창신길 15"
"193","1101068010016",127.0110344,37.5765587,"서울특별시 종로구 창신6길 51-9"
"194","1101068010017",127.0100294,37.5772215,"서울특별시 종로구 창신길 126-1"
"195","1101068010601",127.0097418,37.5777399,"서울특별시 종로구 창신길 140-15"
"196","1101069010001",127.0142503,37.57874,"서울특별시 종로구 지봉로13길 20-2"
"197","1101069010002",127.0137013,37.5771036,"서울특별시 종로구 지봉로11길 34-4"
"198","1101069010003",127.0123099,37.5757748,"서울특별시 종로구 창신6가길 47"
"199","1101069010004",127.0126471,37.5786626,"서울특별시 종로구 지봉로13길 46"
"200","1101069010005",127.0131276,37.5766537,"서울특별시 종로구 지봉로13가길 59-5"
"201","1101069010006",127.015016,37.5773353,"서울특별시 종로구 지봉로 81"
"202","1101069010201",127.014797,37.5778868,"서울특별시 종로구 지봉로 87"
"203","1101069010301",127.0117238,37.5804209,"서울특별시 종로구 낙산길 198"
"204","1101069010302",127.0117238,37.5804209,"서울특별시 종로구 낙산길 198"
"205","1101069010303",127.0117238,37.5804209,"서울특별시 종로구 낙산길 198"
"206","1101069010304",127.0117238,37.5804209,"서울특별시 종로구 낙산길 198"
"207","1101069010305",127.0117238,37.5804209,"서울특별시 종로구 낙산길 198"
"208","1101069010306",127.0117238,37.5804209,"서울특별시 종로구 낙산길 198"
"209","1101069010401",127.0139816,37.580401,"서울특별시 종로구 동망산길 19"
"210","1101069010402",127.0139816,37.580401,"서울특별시 종로구 동망산길 19"
"211","1101069010403",127.013846,37.5812388,"서울특별시 종로구 낙산길 250"
"212","1101070010001",127.0166706,37.5753128,"서울특별시 종로구 지봉로8길 18-4"
"213","1101070010002",127.0169964,37.5770536,"서울특별시 종로구 지봉로12길 22"
"214","1101070010003",127.0167168,37.579895,"서울특별시 종로구 동망산길 65"
"215","1101070010004",127.0187537,37.5754815,"서울특별시 종로구 종로63가길 31"
"216","1101070010005",127.0175908,37.5739464,"서울특별시 종로구 종로63다길 21"
"217","1101070010006",127.0172759,37.5789562,"서울특별시 종로구 지봉로12길 80"
"218","1101070010007",127.0158124,37.5778961,"서울특별시 종로구 지봉로14길 8-4"
"219","1101070010008",127.0160783,37.5759287,"서울특별시 종로구 지봉로10길 6-3"
"220","1101070010101",127.0161663,37.5738039,"서울특별시 종로구 종로 347"
"221","1101070010201",127.01605,37.5809193,"서울특별시 종로구 동망산길 47"
"222","1101070010202",127.01605,37.5809193,"서울특별시 종로구 동망산길 47"
"223","1101071010001",127.0218529,37.5787167,"서울특별시 종로구 보문로9길 23"
"224","1101071010002",127.0213586,37.5778179,"서울특별시 종로구 숭인동1가길 25"
"225","1101071010003",127.0200963,37.5775551,"서울특별시 종로구 숭인동2길 29-12"
"226","1101071010004",127.0210133,37.5768689,"서울특별시 종로구 숭인동1가길 1-2"
"227","1101071010005",127.0196509,37.5762161,"서울특별시 종로구 종로65길 41"
"228","1101071010006",127.0194234,37.5766377,"서울특별시 종로구 숭인동1길 44"
"229","1101071010007",127.0223559,37.5765287,"서울특별시 종로구 보문로1길 16"
"230","1101071010008",127.0196626,37.5752368,"서울특별시 종로구 종로65길 19"
"231","1101071010009",127.0208296,37.5751636,"서울특별시 종로구 종로67길 9"
"232","1101071010010",127.019441,37.5778011,"서울특별시 종로구 숭인동2길 46"
"233","1101071010401",127.0212457,37.5758067,"서울특별시 종로구 숭인동길 21"
"234","1101071010402",127.0212457,37.5758067,"서울특별시 종로구 숭인동길 21"
"235","1101071020001",127.0203281,37.5740358,"서울특별시 종로구 종로 386"
"236","1101071020002",127.0221584,37.5728454,"서울특별시 종로구 종로66길 43"
"237","1101071020003",127.0172378,37.5727236,"서울특별시 종로구 종로58가길 27"
"238","1101071020004",127.0200649,37.5720901,"서울특별시 종로구 청계천로 387-3"
"239","1101071020005",127.0174768,37.5720226,"서울특별시 종로구 종로58길 30"
"240","1101071020006",127.0229696,37.573663,"서울특별시 종로구 난계로 247"
"241","1101072010001",126.9655939,37.5817205,"서울특별시 종로구 옥인4길 13"
"242","1101072010002",126.966562,37.5819651,"서울특별시 종로구 필운대로9길 16"
"243","1101072010003",126.9660203,37.5860925,"서울특별시 종로구 자하문로33길 78"
"244","1101072010004",126.9676572,37.5845561,"서울특별시 종로구 필운대로 97"
"245","1101072010005",126.9677614,37.5803717,"서울특별시 종로구 옥인길 11"
"246","1101072010006",126.9660043,37.5883981,"서울특별시 종로구 자하문로35길 21"
"247","1101072010007",126.9639211,37.5819302,"서울특별시 종로구 옥인길 89"
"248","1101072010008",126.9688801,37.5792129,"서울특별시 종로구 필운대로 36"
"249","1101072010009",126.9700572,37.5819515,"서울특별시 종로구 자하문로 67-7"
"250","1101072010010",126.9652223,37.5799422,"서울특별시 종로구 옥인6가길 58"
"251","1101072010011",126.9688016,37.5863033,"서울특별시 종로구 자하문로33길 22-2"
"252","1101072010012",126.9676603,37.579823,"서울특별시 종로구 필운대로5나길 13"
"253","1101072010013",126.9662087,37.5796743,"서울특별시 종로구 필운대로5다길 9-2"
"254","1101072010014",126.966945,37.5834128,"서울특별시 종로구 필운대로11길 8"
"255","1101072010015",126.9686812,37.5814069,"서울특별시 종로구 자하문로17길 38"
"256","1101072010016",126.9650788,37.5809853,"서울특별시 종로구 옥인6길 27-7"
"257","1101072010017",126.970514,37.5796966,"서울특별시 종로구 자하문로11길 12"
"258","1101072010018",126.9650927,37.5838218,"서울특별시 종로구 필운대로9가길 57"
"259","1101072010019",126.9662121,37.5805753,"서울특별시 종로구 옥인3길 5-6"
"260","1101072010301",126.968213,37.5821859,"서울특별시 종로구 필운대로 68"
"261","1101072020001",126.9719827,37.5834622,"서울특별시 종로구 효자로 97"
"262","1101072020002",126.9697724,37.5889815,"서울특별시 종로구 자하문로 136"
"263","1101072020003",126.9721176,37.5812216,"서울특별시 종로구 효자로9길 56-3"
"264","1101072020004",126.9717701,37.5867302,"서울특별시 종로구 자하문로28가길 9"
"265","1101072020005",126.9735166,37.5856191,"서울특별시 종로구 창의문로 12"
"266","1101073010001",126.9983958,37.5882917,"서울특별시 종로구 혜화로9길 24-16"
"267","1101073010002",127.0005138,37.5872257,"서울특별시 종로구 혜화로6길 10"
"268","1101073010003",127.0003902,37.5912235,"서울특별시 종로구 혜화로16길 34"
"269","1101073010004",126.9968986,37.5879799,"서울특별시 종로구 성균관로 62-13"
"270","1101073010005",127.0020262,37.5872782,"서울특별시 종로구 창경궁로35길 29"
"271","1101073010006",126.9985999,37.5891107,"서울특별시 종로구 혜화로11가길 4"
"272","1101073010007",126.9977953,37.5856196,"서울특별시 종로구 창경궁로33길 45-15"
"273","1101073010008",127.0020205,37.5885288,"서울특별시 종로구 창경궁로35나길 34"
"274","1101073010009",126.9986325,37.584313,"서울특별시 종로구 창경궁로31길 22"
"275","1101073010010",126.9979725,37.5882809,"서울특별시 종로구 성균관로10길 18"
"276","1101073010011",127.0009655,37.5895218,"서울특별시 종로구 혜화로6가길 11"
"277","1101073010012",126.9998222,37.5894085,"서울특별시 종로구 혜화로12길 7"
"278","1101073010013",126.9984546,37.5869461,"서울특별시 종로구 혜화로5길 29"
"279","1101073010014",127.0002337,37.5855655,"서울특별시 종로구 혜화로3길 5"
"280","1101073010015",126.9999966,37.5876304,"서울특별시 종로구 혜화로 22"
"281","1101073010016",126.9970642,37.5871947,"서울특별시 종로구 혜화로9길 58-11"
"282","1101073010101",126.9997157,37.5862882,"서울특별시 종로구 혜화로3길 6"
"283","1101073010102",126.9994671,37.5855698,"서울특별시 종로구 창경궁로 265"
"284","1101073020001",126.9963052,37.5888299,"서울특별시 종로구 성균관로15길 44"
"285","1101073020002",126.9957537,37.5878179,"서울특별시 종로구 성균관로7길 34"
"286","1101073020003",126.9937565,37.5908364,"서울특별시 종로구 명륜4가길 42"
"287","1101073020004",126.9972967,37.5908281,"서울특별시 종로구 성균관로17길 45"
"288","1101073020005",126.9945674,37.5889746,"서울특별시 종로구 명륜3길 4"
"289","1101073020006",126.9972896,37.5832239,"서울특별시 종로구 성균관로3길 15"
"290","1101073020007",126.9930833,37.5871833,"서울특별시 종로구 성균관로 25-2"
"291","1101073020008",126.995654,37.5839525,"서울특별시 종로구 창경궁로27길 67-15"
"292","1101073020009",126.9917983,37.5904494,"서울특별시 종로구 명륜10길 20"
"293","1101073020010",126.9976147,37.5900502,"서울특별시 종로구 성균관로15길 10"
"294","1101073020011",126.996615,37.5897867,"서울특별시 종로구 성균관로13길 19"
"295","1101073020012",126.9970522,37.5849663,"서울특별시 종로구 성균관로 25-1"
"296","1101073020013",126.9948136,37.5899516,"서울특별시 종로구 명륜4나길 7"
"297","1101073020014",126.9955483,37.5894533,"서울특별시 종로구 명륜2길 36-2"
"298","1101073020015",126.9982134,37.5916754,"서울특별시 종로구 혜화로 63"
"299","1101073020016",126.9959635,37.59134,"서울특별시 종로구 성균관로13길 40"
"300","1101073030001",127.0024292,37.5850524,"서울특별시 종로구 대학로 156"
"301","1101073040001",127.0001623,37.583115,"서울특별시 종로구 대명길 25"
"302","1101073040002",126.9999904,37.5817493,"서울특별시 종로구 창경궁로26길 38-9"
"303","1102052010001",126.9756567,37.5691623,"서울특별시 중구 세종대로21길 65"
"304","1102052010002",126.9744424,37.5685606,"서울특별시 중구 덕수궁길 140"
"305","1102052010301",126.9704545,37.5637417,"서울특별시 중구 서소문로9길 28"
"306","1102052020001",126.9795275,37.5635634,"서울특별시 중구 소공로 99-1"
"307","1102052030001",126.9738154,37.5616235,"서울특별시 중구 세종대로9길 42"
"308","1102054010001",126.9783029,37.5596585,"서울특별시 중구 남대문시장8길 16"
"309","1102054020001",126.9725768,37.5589241,"서울특별시 중구 세종대로5길 32"
"310","1102054030001",126.999311,37.5674145,"서울특별시 중구 퇴계로 33"
"311","1102054040001",126.9747824,37.5582107,"서울특별시 중구 세종대로2가길 23"
"312","1102054050001",126.9802894,37.5583278,"서울특별시 중구 퇴계로10길 20-8"
"313","1102054050002",126.9781092,37.5569375,"서울특별시 중구 퇴계로6가길 30"
"314","1102054050003",126.9825091,37.5561502,"서울특별시 중구 소공로3길 29-8"
"315","1102054050004",126.9806873,37.5564489,"서울특별시 중구 퇴계로8길 73"
"316","1102054050101",126.9820805,37.5582303,"서울특별시 중구 소공로 35"
"317","1102054050102",126.9820805,37.5582303,"서울특별시 중구 소공로 35"
"318","1102054050201",126.9805937,37.5590809,"서울특별시 중구 퇴계로 72"
"319","1102054050701",126.981295,37.555627,"서울특별시 중구 퇴계로8길 101"
"320","1102054060001",126.9746732,37.5559373,"서울특별시 중구 퇴계로 6"
"321","1102054070001",126.9812256,37.5544848,"서울특별시 중구 소파로 46"
"322","1102055010001",126.979552,37.5675795,"서울특별시 중구 무교로 20"
"323","1102055030001",126.9892792,37.5673154,"서울특별시 중구 수표로 67"
"324","1102055040001",126.9857217,37.5642881,"서울특별시 중구 명동길 61"
"325","1102055050001",126.9841233,37.5572931,"서울특별시 중구 소공로6가길 26"
"326","1102055050002",126.9857161,37.5593602,"서울특별시 중구 퇴계로20길 18"
"327","1102055050101",126.983201,37.5593701,"서울특별시 중구 소공로 46"
"328","1102057010001",126.9875325,37.5567763,"서울특별시 중구 소파로2길 10"
"329","1102057020001",126.9940727,37.5588388,"서울특별시 중구 퇴계로34길 28"
"330","1102057020002",126.9912521,37.5607718,"서울특별시 중구 퇴계로 176"
"331","1102057020003",126.9952339,37.5539552,"서울특별시 중구 필동로6길 33"
"332","1102057020004",126.9993266,37.5617209,"서울특별시 중구 서애로1길 17"
"333","1102057020005",126.9978301,37.5596223,"서울특별시 중구 서애로3길 20"
"334","1102057020006",126.9997567,37.5585916,"서울특별시 중구 필동로1길 30"
"335","1102057020007",126.9941121,37.5560757,"서울특별시 중구 필동로8길 50-9"
"336","1102057020008",126.9967161,37.5565988,"서울특별시 중구 필동로5길 35"
"337","1102057020009",127.0000436,37.5606646,"서울특별시 중구 서애로1길 34"
"338","1102058010001",127.0079219,37.562161,"서울특별시 중구 장충단로8가길 1"
